Order_ID,Order_Date,Dispatch_Date,Estimated_Delivery,Actual_Delivery,Delivery_Status,Region,City,Parent_Company,Category,Brand,Product,Number_of_Boxes,Total_Weight_KG,Order_Value_SAR,Delivery_Carrier,Payment_Method,Customer_Type,Days_Late,On_Time,City_Latitude,City_Longitude,Region_Latitude,Region_Longitude,Carrier Latitude,Carrier Longitude,Carrier_Latitude_old,Carrier_Longitude_old
ORD1530,04/01/2024,05/01/2024,08/01/2024,08/01/2024,Delivered,Qassim,Ar Rass,Unilever,Personal Care,Lux,Lux Body Wash,10,34.9,1563.28,Fetchr,Cash on Delivery,Retail,0,True,25.8694,43.4973,26.3259,43.974,26.327,43.972,24.7961,46.6753
ORD1531,26/04/2025,27/04/2025,01/05/2025,01/05/2025,Delivered,Asir,Najran,Unilever,Personal Care,Lux,Lux Body Wash,16,55.9,1125.52,Naqel,Corporate Account,Hospital,0,True,17.565,44.2289,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD1532,13/10/2023,15/10/2023,17/10/2023,17/10/2023,Delivered,Asir,Abha,Unilever,Food,Lipton,Lipton Yellow Label 100g,9,25.23,1789.79,Aramex,Cash on Delivery,Hospital,0,True,18.2164,42.5053,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD1533,07/03/2023,08/03/2023,11/03/2023,11/03/2023,Delivered,Jazan,Jazan,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,20,61.78,2592.63,Saudi Post,Corporate Account,Supermarket,0,True,16.8892,42.5703,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD1534,24/01/2025,26/01/2025,27/01/2025,27/01/2025,Delivered,Makkah,Makkah,Almarai,Dairy,Almarai,Almarai Milk 1L,2,8.61,130.18,DHL,Cash on Delivery,Restaurant,0,True,21.3891,39.8579,21.3891,39.8579,21.3912,39.8601,24.7292,46.6443
ORD1535,29/08/2024,31/08/2024,02/09/2024,02/09/2024,Delivered,Tabuk,Tabuk,Almarai,Juices,Almarai,Almarai Mango 1.5L,4,17.85,687.61,Fetchr,Cash on Delivery,Retail,0,True,28.3838,36.555,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD1536,25/04/2024,25/04/2024,27/04/2024,27/04/2024,Delivered,Madinah,Yanbu,Nestlé,Beverages,Milo,Milo 400g,18,78.01,3598.68,DHL,Corporate Account,Restaurant,0,True,24.0899,38.0637,24.5247,39.5692,24.5252,39.5685,24.7292,46.6443
ORD1537,25/03/2023,27/03/2023,31/03/2023,31/03/2023,Delivered,Madinah,Badr,Nestlé,Confectionery,Quality,Quality Street Tin,19,54.35,1841.68,Fetchr,Corporate Account,Restaurant,0,True,23.7829,38.7906,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD1538,30/03/2023,31/03/2023,02/04/2023,03/04/2023,Delayed,Eastern Province,Khobar,PepsiCo,Beverages,7Up,7Up 1L Bottle,16,30.56,1493.32,Aramex,Cash on Delivery,Supermarket,1,False,26.2794,50.2083,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD1539,13/08/2024,14/08/2024,16/08/2024,16/08/2024,Delivered,Northern Borders,Rafha,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,12,47.73,1123.07,DHL,Bank Transfer,Hospital,0,True,29.6204,43.4933,30.9753,41.0381,30.002,41.0015,24.7292,46.6443
ORD1540,22/10/2024,22/10/2024,26/10/2024,26/10/2024,Delivered,Makkah,Al Qunfudhah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,15,64.19,2979.04,Fetchr,Credit Card,School,0,True,19.1254,41.078,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD1541,16/04/2023,18/04/2023,21/04/2023,21/04/2023,Delivered,Madinah,Al Ula,Almarai,Juices,Almarai,Almarai Apple 1.5L,17,58.87,1010.78,Fetchr,Credit Card,Restaurant,0,True,26.6189,37.9284,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD1542,15/10/2023,16/10/2023,17/10/2023,17/10/2023,Delivered,Asir,Bisha,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,16,50.87,2677.59,Aramex,Credit Card,School,0,True,19.9874,42.5891,18.2164,42.5053,18.218,42.505,24.7838,46.6312
ORD1543,30/01/2025,30/01/2025,01/02/2025,01/02/2025,Delivered,Eastern Province,Dammam,Unilever,Food,Knorr,Knorr Chicken Cubes,9,22.03,747.56,Aramex,Credit Card,Hospital,0,True,26.4207,50.0888,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD1544,23/01/2024,24/01/2024,26/01/2024,26/01/2024,Delivered,Eastern Province,Jubail,Nestlé,Beverages,Milo,Milo 400g,20,34.98,2260.01,Aramex,Corporate Account,Supermarket,0,True,27.0046,49.646,26.4207,50.0888,17.4917,44.1324,24.7838,46.6312
ORD1545,28/01/2024,29/01/2024,02/02/2024,09/02/2024,Delayed,Hail,Sumaira,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,10,20.03,1040.15,Saudi Post,Cash on Delivery,Restaurant,7,False,26.5,42.85,27.5114,41.7208,27.5155,41.723,24.774265,46.738586
ORD1546,13/05/2023,13/05/2023,14/05/2023,14/05/2023,Delivered,Riyadh,Dhurma,Unilever,Personal Care,Dove,Dove Soap 90g,13,36.94,666.57,Naqel,Cash on Delivery,Hospital,0,True,24.4667,46.1167,24.7136,46.6753,24.63,46.84,24.6531,46.7141
ORD1547,25/08/2024,26/08/2024,27/08/2024,27/08/2024,Delivered,Madinah,Badr,PepsiCo,Snacks,Lays,Lays Classic 40g,12,55.2,2347.02,Fetchr,Corporate Account,Restaurant,0,True,23.7829,38.7906,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD1548,07/08/2023,08/08/2023,11/08/2023,11/08/2023,Delivered,Qassim,Al Bukayriyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,19,58.8,3147.91,Saudi Post,Bank Transfer,Supermarket,0,True,26.1444,43.6578,26.3259,43.974,26.329,43.9715,24.774265,46.738586
ORD1549,19/10/2024,21/10/2024,22/10/2024,22/10/2024,Delivered,Najran,Badr Al Janub,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,17,62.23,2854.8,Fetchr,Corporate Account,Hospital,0,True,17.9222,43.6611,17.565,44.2289,26.392,50.086,24.7961,46.6753
ORD1550,22/10/2023,23/10/2023,27/10/2023,27/10/2023,Delivered,Hail,Baqa,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,16,43.49,2760.33,Naqel,Bank Transfer,School,0,True,26.3256,43.4885,27.5114,41.7208,27.5145,41.7222,24.6531,46.7141
ORD1551,26/11/2023,28/11/2023,02/12/2023,02/12/2023,Delivered,Northern Borders,Arar,PepsiCo,Snacks,Lays,Lays Classic 40g,18,40.08,2899.76,Aramex,Corporate Account,School,0,True,30.9753,41.0381,30.9753,41.0381,30,41,24.7838,46.6312
ORD1552,19/05/2024,20/05/2024,21/05/2024,21/05/2024,Delivered,Riyadh,Riyadh,PepsiCo,Beverages,7Up,7Up 1L Bottle,11,30.2,2056.66,Aramex,Bank Transfer,Retail,0,True,24.7136,46.6753,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD1553,30/04/2025,30/04/2025,01/05/2025,01/05/2025,Delivered,Eastern Province,Dammam,Unilever,Personal Care,Dove,Dove Soap 90g,7,13.81,388.11,Fetchr,Corporate Account,Hospital,0,True,26.4207,50.0888,26.4207,50.0888,17.5025,44.135,24.7961,46.6753
ORD1554,06/05/2023,08/05/2023,10/05/2023,10/05/2023,Delivered,Najran,Hubuna,Nestlé,Confectionery,KitKat,KitKat 4-finger,13,44.01,1965.46,Fetchr,Bank Transfer,Supermarket,0,True,17.3,44.1167,17.565,44.2289,26.392,50.086,24.7961,46.6753
ORD1555,29/04/2025,01/05/2025,05/05/2025,05/05/2025,Delivered,Makkah,Jeddah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,10,18.81,1020.88,Fetchr,Corporate Account,Supermarket,0,True,21.4858,39.1925,21.3891,39.8579,21.3882,39.8595,24.7961,46.6753
ORD1556,05/05/2023,07/05/2023,09/05/2023,09/05/2023,Delivered,Qassim,Ar Rass,Nestlé,Confectionery,Quality,Quality Street Tin,2,5.01,264.31,Aramex,Corporate Account,Supermarket,0,True,25.8694,43.4973,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD1557,02/01/2024,02/01/2024,03/01/2024,03/01/2024,Delivered,Eastern Province,Khobar,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,15,72.37,1864.12,Naqel,Cash on Delivery,Restaurant,0,True,26.2794,50.2083,26.4207,50.0888,17.51,44.14,24.6531,46.7141
ORD1558,15/07/2024,15/07/2024,17/07/2024,17/07/2024,Delivered,Tabuk,Duba,Unilever,Personal Care,Lux,Lux Body Wash,19,43.37,3157.39,DHL,Credit Card,Supermarket,0,True,27.351,35.6852,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD1559,06/02/2024,06/02/2024,08/02/2024,08/02/2024,Delivered,Hail,Sumaira,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,12,30.18,1456.32,Aramex,Corporate Account,Retail,0,True,26.5,42.85,27.5114,41.7208,27.5114,41.7208,24.7838,46.6312
ORD1560,14/12/2023,16/12/2023,17/12/2023,17/12/2023,Delivered,Qassim,Al Mithnab,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,2,5.85,190.99,Naqel,Credit Card,School,0,True,25.8603,44.2221,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD1561,01/10/2024,03/10/2024,07/10/2024,07/10/2024,Delivered,Madinah,Al Ula,Almarai,Dairy,Almarai,Almarai Milk 1L,18,56.58,2692.37,Naqel,Credit Card,Retail,0,True,26.6189,37.9284,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD1562,03/07/2024,04/07/2024,06/07/2024,06/07/2024,Delivered,Asir,Khamis Mushait,Almarai,Juices,Almarai,Almarai Apple 1.5L,8,17.54,1141.98,Fetchr,Bank Transfer,Restaurant,0,True,18.3064,42.7296,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD1563,12/09/2023,14/09/2023,18/09/2023,18/09/2023,Delivered,Asir,Bisha,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,6,10.35,1187.77,Fetchr,Credit Card,Hospital,0,True,19.9874,42.5891,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD1564,02/05/2023,04/05/2023,06/05/2023,06/05/2023,Delivered,Qassim,Buraidah,Unilever,Personal Care,Lux,Lux Body Wash,18,79.98,1478.63,DHL,Cash on Delivery,Supermarket,0,True,26.3259,43.974,26.3259,43.974,26.3265,43.9735,24.7292,46.6443
ORD1565,19/09/2024,19/09/2024,23/09/2024,23/09/2024,Delivered,Tabuk,Tabuk,Nestlé,Confectionery,Quality,Quality Street Tin,20,40.37,3107.87,Saudi Post,Corporate Account,Hospital,0,True,28.3838,36.555,28.3838,36.555,28.388,36.561,24.774265,46.738586
ORD1566,06/04/2025,07/04/2025,08/04/2025,13/04/2025,Delayed,Najran,Badr Al Janub,Almarai,Juices,Almarai,Almarai Apple 1.5L,18,70.73,1860.61,DHL,Corporate Account,Retail,5,False,17.9222,43.6611,17.565,44.2289,26.4361,50.1032,24.7292,46.6443
ORD1567,26/09/2023,26/09/2023,29/09/2023,29/09/2023,Delivered,Tabuk,Umluj,Nestlé,Confectionery,KitKat,KitKat 4-finger,19,92.59,2034.78,Aramex,Bank Transfer,Supermarket,0,True,25.0213,37.2685,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD1568,02/08/2024,02/08/2024,04/08/2024,04/08/2024,Delivered,Qassim,Buraidah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,7,32,887.49,Fetchr,Corporate Account,Retail,0,True,26.3259,43.974,26.3259,43.974,26.327,43.972,24.7961,46.6753
ORD1569,19/01/2025,21/01/2025,24/01/2025,24/01/2025,Delivered,Madinah,Madinah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,9,27.13,573.46,Saudi Post,Cash on Delivery,Hospital,0,True,24.5247,39.5692,24.5247,39.5692,24.526,39.5702,24.774265,46.738586
ORD1570,23/12/2024,23/12/2024,27/12/2024,27/12/2024,Delivered,Madinah,Al Ula,Unilever,Personal Care,Dove,Dove Soap 90g,1,3.05,98.35,Aramex,Credit Card,Supermarket,0,True,26.6189,37.9284,24.5247,39.5692,24.5247,39.5692,24.7838,46.6312
ORD1571,23/08/2024,24/08/2024,25/08/2024,28/08/2024,Cancelled,Madinah,Yanbu,Unilever,Personal Care,Lux,Lux Body Wash,10,17.16,677.74,Naqel,Corporate Account,Retail,3,False,24.0899,38.0637,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD1572,17/03/2025,19/03/2025,20/03/2025,20/03/2025,Delivered,Eastern Province,Khobar,Almarai,Dairy,Lusine,Lusine Cheese 200g,3,11.92,574.08,DHL,Corporate Account,Supermarket,0,True,26.2794,50.2083,26.4207,50.0888,17.498,44.1277,24.7292,46.6443
ORD1573,21/04/2023,23/04/2023,27/04/2023,27/04/2023,Delivered,Jazan,Al Dayer,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,4,16.42,705.67,Saudi Post,Corporate Account,School,0,True,17.3113,43.1267,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD1574,29/07/2023,30/07/2023,03/08/2023,03/08/2023,Delivered,Northern Borders,Arar,Unilever,Food,Lipton,Lipton Yellow Label 100g,5,17.56,424.76,DHL,Credit Card,Retail,0,True,30.9753,41.0381,30.9753,41.0381,30.002,41.0015,24.7292,46.6443
ORD1575,20/07/2024,22/07/2024,25/07/2024,25/07/2024,Delivered,Northern Borders,Turaif,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,9,44.08,1636.95,Fetchr,Cash on Delivery,Restaurant,0,True,31.6725,38.663,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD1576,20/11/2023,22/11/2023,23/11/2023,23/11/2023,Delivered,Makkah,Taif,Unilever,Food,Knorr,Knorr Chicken Cubes,4,6.17,712.24,Aramex,Cash on Delivery,Hospital,0,True,21.4373,40.5127,21.3891,39.8579,21.3891,39.8579,24.7838,46.6312
ORD1577,29/07/2024,31/07/2024,02/08/2024,02/08/2024,Delivered,Najran,Badr Al Janub,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,10,31.31,1171.98,Aramex,Cash on Delivery,Supermarket,0,True,17.9222,43.6611,17.565,44.2289,26.4207,50.0888,24.7838,46.6312
ORD1578,19/11/2023,21/11/2023,25/11/2023,25/11/2023,Delivered,Hail,Sumaira,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,5,21.9,278.3,DHL,Credit Card,Supermarket,0,True,26.5,42.85,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1579,26/12/2024,26/12/2024,29/12/2024,29/12/2024,Delivered,Eastern Province,Dhahran,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,3,8.07,241.52,Saudi Post,Credit Card,Restaurant,0,True,26.3032,50.1353,26.4207,50.0888,17.4933,44.12,24.774265,46.738586
ORD1580,27/09/2023,27/09/2023,29/09/2023,29/09/2023,Delivered,Al Bahah,Al Mandaq,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,3,5.42,316.89,Aramex,Bank Transfer,School,0,True,20.1233,41.2806,20.0129,41.4677,20.0129,41.4677,24.7838,46.6312
ORD1581,13/04/2023,15/04/2023,19/04/2023,19/04/2023,Delivered,Madinah,Al Ula,Nestlé,Dairy,Nido,Nido 900g,4,16.41,737.27,Naqel,Credit Card,Retail,0,True,26.6189,37.9284,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD1582,28/05/2023,29/05/2023,02/06/2023,02/06/2023,Delivered,Jazan,Abu Arish,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,7,30.69,670.23,Saudi Post,Bank Transfer,Restaurant,0,True,16.9689,42.8326,16.8892,42.5703,17.3411,42.5911,24.774265,46.738586
ORD1583,15/05/2023,16/05/2023,20/05/2023,20/05/2023,Delivered,Riyadh,Diriyah,Unilever,Personal Care,Lux,Lux Body Wash,13,55.29,2476.06,Fetchr,Credit Card,School,0,True,24.737,46.575,24.7136,46.6753,24.72,46.765,24.7961,46.6753
ORD1584,17/03/2023,19/03/2023,21/03/2023,21/03/2023,Delivered,Madinah,Yanbu,PepsiCo,Snacks,Lays,Lays Classic 40g,2,6.54,186.21,DHL,Bank Transfer,Retail,0,True,24.0899,38.0637,24.5247,39.5692,24.5252,39.5685,24.7292,46.6443
ORD1585,01/12/2023,03/12/2023,06/12/2023,06/12/2023,Delivered,Madinah,Yanbu,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,17,43.27,924.25,Naqel,Credit Card,Supermarket,0,True,24.0899,38.0637,24.5247,39.5692,24.5222,39.5665,24.6531,46.7141
ORD1586,03/07/2024,03/07/2024,05/07/2024,05/07/2024,Delivered,Asir,Bisha,Unilever,Personal Care,Dove,Dove Soap 90g,12,51.43,1079.22,DHL,Cash on Delivery,Retail,0,True,19.9874,42.5891,18.2164,42.5053,18.217,42.507,24.7292,46.6443
ORD1587,12/04/2024,12/04/2024,14/04/2024,14/04/2024,Delivered,Northern Borders,Al Uwayqilah,Unilever,Food,Knorr,Knorr Chicken Cubes,19,60.41,1292.53,Aramex,Corporate Account,Restaurant,0,True,29.7481,41.2831,30.9753,41.0381,30,41,24.7838,46.6312
ORD1588,27/09/2023,27/09/2023,28/09/2023,28/09/2023,Delivered,Qassim,Ar Rass,Nestlé,Beverages,Milo,Milo 400g,9,35.6,1237.53,Naqel,Bank Transfer,Hospital,0,True,25.8694,43.4973,26.3259,43.974,26.3282,43.9752,24.6531,46.7141
ORD1589,03/05/2023,05/05/2023,09/05/2023,09/05/2023,Delivered,Najran,Hubuna,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,15,46.3,1857.87,Saudi Post,Cash on Delivery,School,0,True,17.3,44.1167,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD1590,21/06/2023,23/06/2023,24/06/2023,24/06/2023,Delivered,Riyadh,Riyadh,Nestlé,Confectionery,KitKat,KitKat 4-finger,12,48.72,1384.87,Aramex,Bank Transfer,School,0,True,24.7136,46.6753,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
ORD1591,25/10/2023,25/10/2023,26/10/2023,26/10/2023,Delivered,Madinah,Al Ula,Unilever,Personal Care,Dove,Dove Soap 90g,20,87.53,1896.85,Saudi Post,Cash on Delivery,Supermarket,0,True,26.6189,37.9284,24.5247,39.5692,24.526,39.5702,24.774265,46.738586
ORD1592,28/04/2024,29/04/2024,03/05/2024,03/05/2024,Delivered,Najran,Sharurah,PepsiCo,Beverages,7Up,7Up 1L Bottle,2,3.82,122.12,Saudi Post,Corporate Account,Hospital,0,True,17.4753,47.1216,17.565,44.2289,26.42,50.1,24.774265,46.738586
ORD1593,27/08/2023,29/08/2023,31/08/2023,31/08/2023,Delivered,Al Bahah,Al Aqiq,Unilever,Food,Lipton,Lipton Yellow Label 100g,20,56.17,3715.89,Naqel,Credit Card,Restaurant,0,True,19.9843,41.6525,20.0129,41.4677,20.014,41.467,24.6531,46.7141
ORD1594,14/05/2023,14/05/2023,18/05/2023,18/05/2023,Delivered,Tabuk,Umluj,PepsiCo,Beverages,7Up,7Up 1L Bottle,15,69.05,2418.58,Aramex,Bank Transfer,Supermarket,0,True,25.0213,37.2685,28.3838,36.555,28.3838,36.555,24.7838,46.6312
ORD1595,31/01/2025,01/02/2025,02/02/2025,02/02/2025,Delivered,Najran,Hubuna,Almarai,Juices,Almarai,Almarai Apple 1.5L,9,28.41,1450.86,DHL,Corporate Account,Supermarket,0,True,17.3,44.1167,17.565,44.2289,26.4361,50.1032,24.7292,46.6443
ORD1596,01/12/2023,02/12/2023,04/12/2023,06/12/2023,Cancelled,Northern Borders,Arar,Almarai,Juices,Almarai,Almarai Mango 1.5L,17,71.96,1967.76,Fetchr,Credit Card,Retail,2,False,30.9753,41.0381,30.9753,41.0381,30.001,41.002,24.7961,46.6753
ORD1597,29/07/2024,30/07/2024,31/07/2024,31/07/2024,Delivered,Tabuk,Tabuk,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,4,10.81,341.31,Saudi Post,Corporate Account,School,0,True,28.3838,36.555,28.3838,36.555,28.388,36.561,24.774265,46.738586
ORD1598,01/01/2024,01/01/2024,02/01/2024,02/01/2024,Delivered,Madinah,Mahd Al Thahab,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,3,11.56,230.37,Fetchr,Credit Card,School,0,True,23.4936,40.8687,24.5247,39.5692,24.523,39.5678,24.7961,46.6753
ORD1599,25/11/2024,25/11/2024,26/11/2024,26/11/2024,Delivered,Makkah,Al Lith,Almarai,Dairy,Lusine,Lusine Cheese 200g,10,42.47,697.12,Saudi Post,Credit Card,Supermarket,0,True,20.131,40.2665,21.3891,39.8579,21.392,39.858,24.774265,46.738586
ORD1600,18/01/2024,20/01/2024,23/01/2024,23/01/2024,Delivered,Northern Borders,Arar,Unilever,Food,Lipton,Lipton Yellow Label 100g,8,30.44,497.57,DHL,Bank Transfer,Restaurant,0,True,30.9753,41.0381,30.9753,41.0381,30.002,41.0015,24.7292,46.6443
ORD1601,12/07/2023,12/07/2023,13/07/2023,13/07/2023,Delivered,Jazan,Sabya,Unilever,Food,Lipton,Lipton Yellow Label 100g,13,35.27,1643,Aramex,Cash on Delivery,School,0,True,17.15,42.6167,16.8892,42.5703,16.8892,42.5708,24.7838,46.6312
ORD1602,04/06/2023,06/06/2023,10/06/2023,10/06/2023,Delivered,Asir,Abha,Procter & Gamble,Personal Care,Gillette,Gillette Razor,7,16.27,361.41,Fetchr,Cash on Delivery,Hospital,0,True,18.2164,42.5053,18.2164,42.5053,18.2195,42.503,24.7961,46.6753
ORD1603,03/08/2023,04/08/2023,07/08/2023,07/08/2023,Delivered,Tabuk,Al Wajh,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,4,14.67,335.54,DHL,Bank Transfer,Restaurant,0,True,26.2442,36.452,28.3838,36.555,28.3845,36.5562,24.7292,46.6443
ORD1604,13/12/2023,14/12/2023,15/12/2023,15/12/2023,Delivered,Qassim,Ar Rass,Unilever,Food,Lipton,Lipton Yellow Label 100g,16,53.37,1894.53,Aramex,Credit Card,Hospital,0,True,25.8694,43.4973,26.3259,43.974,26.3256,43.974,24.7838,46.6312
ORD1605,28/03/2024,29/03/2024,30/03/2024,30/03/2024,Delivered,Riyadh,Al Kharj,Nestlé,Confectionery,Quality,Quality Street Tin,3,5.39,447.41,Saudi Post,Corporate Account,Retail,0,True,24.1556,47.312,24.7136,46.6753,24.7136,46.7684,24.774265,46.738586
ORD1606,30/07/2024,30/07/2024,03/08/2024,03/08/2024,Delivered,Eastern Province,Dhahran,Unilever,Food,Lipton,Lipton Yellow Label 100g,12,54.87,2121.73,Fetchr,Credit Card,Supermarket,0,True,26.3032,50.1353,26.4207,50.0888,17.5025,44.135,24.7961,46.6753
ORD1607,03/06/2023,04/06/2023,07/06/2023,07/06/2023,Delivered,Hail,Al Shinan,PepsiCo,Snacks,Lays,Lays Classic 40g,5,13.27,441.27,Fetchr,Corporate Account,Supermarket,0,True,27.1667,42.0333,27.5114,41.7208,27.5135,41.72,24.7961,46.6753
ORD1608,14/12/2024,16/12/2024,17/12/2024,17/12/2024,Delivered,Tabuk,Al Wajh,Almarai,Juices,Almarai,Almarai Apple 1.5L,3,5.73,262.24,Naqel,Credit Card,Restaurant,0,True,26.2442,36.452,28.3838,36.555,28.3655,36.5432,24.6531,46.7141
ORD1609,09/09/2023,10/09/2023,13/09/2023,13/09/2023,Delivered,Jazan,Al Dayer,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,20,31.14,3747.8,Fetchr,Bank Transfer,Restaurant,0,True,17.3113,43.1267,16.8892,42.5703,16.8882,42.569,24.7961,46.6753
ORD1610,16/10/2024,18/10/2024,21/10/2024,21/10/2024,Delivered,Al Bahah,Al Mandaq,Almarai,Juices,Almarai,Almarai Mango 1.5L,14,50.01,1075.17,Saudi Post,Bank Transfer,Supermarket,0,True,20.1233,41.2806,20.0129,41.4677,20.0172,41.4718,24.774265,46.738586
ORD1611,05/10/2024,05/10/2024,08/10/2024,08/10/2024,Delivered,Asir,Sarat Abidah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,10,49.61,660.63,Naqel,Credit Card,School,0,True,18.0677,43.1499,18.2164,42.5053,18.2205,42.506,24.6531,46.7141
ORD1612,19/09/2024,20/09/2024,23/09/2024,23/09/2024,Delivered,Jazan,Al Dayer,Almarai,Dairy,Lusine,Lusine Cheese 200g,19,69.3,3116.3,Naqel,Corporate Account,School,0,True,17.3113,43.1267,16.8892,42.5703,16.8912,42.5685,24.6531,46.7141
ORD1613,31/01/2023,02/02/2023,05/02/2023,05/02/2023,Delivered,Tabuk,Al Wajh,Almarai,Juices,Almarai,Almarai Apple 1.5L,1,2.11,74.37,Fetchr,Credit Card,Restaurant,0,True,26.2442,36.452,28.3838,36.555,28.3702,36.547,24.7961,46.6753
ORD1614,15/07/2024,17/07/2024,20/07/2024,20/07/2024,Delivered,Makkah,Makkah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,7,15.67,610.16,Naqel,Cash on Delivery,School,0,True,21.3891,39.8579,21.3891,39.8579,21.3905,39.8555,24.6531,46.7141
ORD1615,31/12/2024,31/12/2024,01/01/2025,01/01/2025,Delivered,Al Bahah,Al Bahah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,13,33.23,984.42,DHL,Bank Transfer,Hospital,0,True,20.0129,41.4677,20.0129,41.4677,20.0135,41.469,24.7292,46.6443
ORD1616,15/03/2023,16/03/2023,19/03/2023,19/03/2023,Delivered,Al Bahah,Al Bahah,Almarai,Juices,Almarai,Almarai Apple 1.5L,1,2.13,88.75,DHL,Corporate Account,Supermarket,0,True,20.0129,41.4677,20.0129,41.4677,20.0135,41.469,24.7292,46.6443
ORD1617,26/02/2024,26/02/2024,29/02/2024,29/02/2024,Delivered,Tabuk,Duba,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,17,70.19,1629.25,Saudi Post,Credit Card,Retail,0,True,27.351,35.6852,28.3838,36.555,28.388,36.561,24.774265,46.738586
ORD1618,30/01/2024,31/01/2024,03/02/2024,03/02/2024,Delivered,Najran,Sharurah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,8,19.03,610.26,DHL,Bank Transfer,School,0,True,17.4753,47.1216,17.565,44.2289,26.4361,50.1032,24.7292,46.6443
ORD1619,21/03/2023,22/03/2023,26/03/2023,26/03/2023,Delivered,Hail,Sumaira,Unilever,Personal Care,Lux,Lux Body Wash,13,32.36,960.63,DHL,Cash on Delivery,School,0,True,26.5,42.85,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1620,25/01/2025,26/01/2025,29/01/2025,04/02/2025,Delayed,Hail,Baqa,Almarai,Juices,Almarai,Almarai Mango 1.5L,14,62.96,1517.4,DHL,Credit Card,School,6,False,26.3256,43.4885,27.5114,41.7208,27.5125,41.7212,24.7292,46.6443
ORD1621,29/09/2023,30/09/2023,02/10/2023,02/10/2023,Delivered,Riyadh,Dhurma,Almarai,Dairy,Lusine,Lusine Cheese 200g,13,40.3,1800.41,Aramex,Bank Transfer,Retail,0,True,24.4667,46.1167,24.7136,46.6753,24.7418,46.65,24.7838,46.6312
