Audit_ID,Audit_Date,Region,City,Parent_Company,Category,Brand,Product,Shelf_Location,System_Stock,Physical_Stock,Expiry_Date,Quality_Status,Planogram_Compliance,Price_Accuracy,Promo_Execution,Variance_Pct
AUD628430,2025-03-04,Madinah,Mahd Al Thahab,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S3,145,33,2026-01-26,OK,Yes,Correct,Minor Issues,-77.24
AUD584881,2022-03-06,Madinah,Al Ula,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S4,47,114,2022-06-29,OK,Yes,Correct,Perfect,142.55
AUD420277,2022-07-14,Madinah,Khaybar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S5,184,195,2022-10-02,OK,Yes,Correct,Perfect,5.98
AUD644498,2024-04-29,Makkah,Jeddah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S5,65,59,2025-01-15,OK,Yes,Correct,Not Executed,-9.23
AUD723541,2023-08-15,Al Bahah,Al Mandaq,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S1,47,160,2023-09-30,OK,Partial,Correct,Minor Issues,240.43
AUD616176,2022-05-12,Asir,Balqarn,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S4,62,134,2023-04-30,OK,Yes,Correct,Perfect,116.13
AUD311736,2020-11-29,Eastern Province,Qatif,Unilever,Personal Care,Lux,Lux Body Wash,A1-S4,21,68,2021-11-02,OK,Yes,Correct,Perfect,223.81
AUD675103,2023-10-15,Al Bahah,Al Makhwah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A1-S4,48,124,2024-02-01,OK,Partial,Correct,Perfect,158.33
AUD187845,2022-05-21,Qassim,Unaizah,PepsiCo,Snacks,Lays,Lays Classic 40g,A6-S3,162,172,2022-11-23,OK,Yes,Incorrect,Minor Issues,6.17
AUD963768,2023-07-23,Qassim,Al Bukayriyah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S5,106,198,2023-11-21,OK,Partial,Correct,Minor Issues,86.79
AUD410451,2021-04-04,Riyadh,Al Majmaah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A4-S3,152,196,2021-09-11,OK,Yes,Correct,Perfect,28.95
AUD693449,2023-02-07,Al Bahah,Al Aqiq,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S4,131,84,2023-08-13,OK,Yes,Correct,Perfect,-35.88
AUD935640,2022-03-10,Riyadh,Al Kharj,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A3-S5,181,172,2022-12-19,OK,Yes,Correct,Perfect,-4.97
AUD247681,2023-05-12,Jazan,Sabya,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S5,96,38,2023-12-12,OK,No,Incorrect,Minor Issues,-60.42
AUD716292,2024-05-22,Asir,Tanomah,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A4-S5,138,34,2025-04-13,OK,Yes,Correct,Perfect,-75.36
AUD573706,2023-05-09,Eastern Province,Dammam,Unilever,Personal Care,Lux,Lux Body Wash,A1-S3,25,170,2023-10-06,OK,Yes,Correct,Perfect,580.0
AUD589020,2023-02-10,Hail,Al Hazm,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S3,99,31,2024-01-09,Near Expiry,Partial,Correct,Minor Issues,-68.69
AUD472645,2020-10-31,Najran,Yadamah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S4,27,100,2020-12-15,OK,No,Incorrect,Not Executed,270.37
AUD668783,2023-10-09,Asir,Khamis Mushait,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S5,119,157,2024-05-07,OK,Yes,Correct,Perfect,31.93
AUD784603,2022-03-07,Jazan,Samtah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S4,120,201,2022-04-21,OK,Yes,Correct,Minor Issues,67.5
AUD353957,2023-11-07,Asir,Khamis Mushait,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S3,139,156,2024-07-26,OK,No,Correct,Perfect,12.23
AUD700833,2022-03-31,Al Bahah,Al Mandaq,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S4,132,108,2022-10-16,OK,Yes,Correct,Minor Issues,-18.18
AUD627713,2024-07-20,Hail,Al Sulaimi,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S3,118,54,2025-03-13,OK,Yes,Correct,Perfect,-54.24
AUD689191,2021-09-12,Najran,Al Kharkhir,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S1,29,158,2022-07-13,OK,Yes,Correct,Perfect,444.83
AUD960335,2020-11-19,Najran,Al Kharkhir,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A5-S1,116,76,2021-05-07,OK,Yes,Correct,Perfect,-34.48
AUD379365,2023-03-22,Madinah,Al Ula,Nestlé,Dairy,Nido,Nido 900g,A2-S3,145,185,2023-07-05,OK,Yes,Correct,Minor Issues,27.59
AUD622572,2024-04-06,Eastern Province,Hafr Al Batin,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S2,38,32,2025-01-30,Near Expiry,Yes,Correct,Perfect,-15.79
AUD291840,2021-09-25,Jazan,Al Aradah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A6-S4,142,148,2022-02-03,OK,Yes,Correct,Minor Issues,4.23
AUD199259,2025-03-09,Makkah,Al Jumum,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S1,65,41,2025-11-08,OK,No,Correct,Perfect,-36.92
AUD590111,2023-07-06,Qassim,Ar Rass,PepsiCo,Beverages,7Up,7Up 1L Bottle,A4-S2,110,44,2024-04-14,OK,Partial,Correct,Perfect,-60.0
AUD429428,2022-12-08,Madinah,Yanbu,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S2,101,61,2023-06-19,Damaged,Yes,Correct,Perfect,-39.6
AUD261404,2024-08-05,Tabuk,Al Wajh,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S2,86,128,2025-03-01,OK,Yes,Correct,Perfect,48.84
AUD192650,2020-10-31,Al Bahah,Al Mandaq,PepsiCo,Snacks,Lays,Lays Classic 40g,A1-S1,41,67,2021-10-04,OK,Yes,Correct,Minor Issues,63.41
AUD155771,2024-01-03,Najran,Thar,Unilever,Personal Care,Dove,Dove Soap 90g,A4-S4,86,126,2024-03-21,OK,Yes,Correct,Perfect,46.51
AUD992993,2022-08-14,Makkah,Al Lith,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S2,70,133,2022-12-05,OK,Yes,Correct,Minor Issues,90.0
AUD813606,2024-10-01,Al Bahah,Al Qara,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S5,68,100,2025-09-18,OK,Yes,Correct,Perfect,47.06
AUD738070,2024-07-21,Riyadh,Thadiq,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S1,81,160,2025-02-02,OK,Yes,Correct,Perfect,97.53
AUD181504,2022-04-26,Riyadh,Huraymila,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S2,180,138,2022-11-03,OK,Yes,Correct,Perfect,-23.33
AUD769298,2024-06-04,Tabuk,Tabuk,Nestlé,Beverages,Milo,Milo 400g,A1-S5,53,189,2025-05-09,OK,Partial,Correct,Perfect,256.6
AUD226980,2021-04-03,Madinah,Al Henakiyah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S3,102,106,2021-08-11,OK,Yes,Correct,Minor Issues,3.92
AUD986892,2021-08-27,Madinah,Madinah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A5-S3,81,40,2021-12-05,OK,Yes,Correct,Perfect,-50.62
AUD333015,2020-11-10,Northern Borders,Al Wasita,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A2-S2,181,175,2021-07-07,OK,Yes,Correct,Not Executed,-3.31
AUD306118,2023-11-04,Eastern Province,Hafr Al Batin,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A4-S5,126,155,2024-03-04,Near Expiry,Yes,Correct,Minor Issues,23.02
AUD807902,2022-05-05,Asir,Khamis Mushait,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A4-S3,179,66,2023-04-10,OK,Yes,Incorrect,Perfect,-63.13
AUD481563,2022-10-25,Asir,Bisha,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S5,150,138,2022-11-28,OK,Yes,Correct,Perfect,-8.0
AUD482634,2023-05-23,Jazan,Samtah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S4,33,115,2024-01-08,OK,Yes,Correct,Perfect,248.48
AUD631716,2021-01-14,Al Bahah,Al Aqiq,Almarai,Juices,Almarai,Almarai Apple 1.5L,A6-S4,92,83,2021-12-09,Damaged,Partial,Correct,Perfect,-9.78
AUD625322,2021-12-12,Hail,Al Makhrouq,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S4,111,153,2022-02-11,Damaged,Yes,Correct,Perfect,37.84
AUD802214,2022-06-30,Eastern Province,Dammam,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S2,66,76,2023-01-21,OK,Yes,Correct,Minor Issues,15.15
AUD837878,2021-07-11,Asir,Khamis Mushait,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S3,197,131,2022-04-08,OK,Yes,Correct,Minor Issues,-33.5
AUD493234,2022-01-16,Eastern Province,Qatif,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S2,91,163,2022-07-11,OK,Yes,Correct,Perfect,79.12
AUD641756,2023-10-22,Makkah,Jeddah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A4-S1,49,127,2024-10-07,Expired,Yes,Correct,Minor Issues,159.18
AUD582477,2025-01-08,Najran,Badr Al Janub,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S3,158,55,2025-03-09,OK,Partial,Correct,Perfect,-65.19
AUD854252,2024-02-22,Madinah,Al Ula,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S4,80,116,2024-03-24,Near Expiry,Yes,Correct,Perfect,45.0
AUD863061,2022-06-18,Jazan,Al Aradah,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S3,119,78,2022-09-12,OK,Yes,Correct,Perfect,-34.45
AUD177483,2024-04-29,Makkah,Al Qunfudhah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A6-S3,185,42,2025-01-07,OK,Partial,Correct,Minor Issues,-77.3
AUD137681,2021-09-07,Najran,Yadamah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S4,195,203,2021-12-11,OK,Yes,Correct,Perfect,4.1
AUD295200,2021-12-17,Riyadh,Al Majmaah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S3,69,90,2022-10-11,Damaged,Yes,Correct,Perfect,30.43
AUD684914,2021-03-16,Najran,Thar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S4,78,134,2021-04-28,OK,Yes,Correct,Minor Issues,71.79
AUD812811,2024-07-11,Hail,Al Makhrouq,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S5,150,111,2024-08-21,OK,Yes,Correct,Minor Issues,-26.0
AUD747209,2020-11-26,Tabuk,Al Bidaa,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S3,107,112,2021-03-21,Damaged,Yes,Correct,Perfect,4.67
AUD978620,2025-03-19,Riyadh,Huraymila,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S3,74,60,2025-05-07,OK,Yes,Correct,Perfect,-18.92
AUD350835,2022-04-07,Riyadh,Diriyah,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S5,119,50,2022-12-03,OK,Yes,Correct,Perfect,-57.98
AUD947920,2022-05-06,Madinah,Madinah,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S5,21,131,2022-08-17,OK,Yes,Correct,Perfect,523.81
AUD653799,2023-08-17,Tabuk,Tayma,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S5,108,179,2023-11-15,OK,Yes,Correct,Perfect,65.74
AUD458488,2024-12-11,Jazan,Baish,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S3,186,169,2025-09-18,OK,Partial,Incorrect,Perfect,-9.14
AUD403478,2022-04-14,Madinah,Khaybar,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S5,32,183,2022-05-22,OK,Yes,Correct,Minor Issues,471.88
AUD882746,2021-04-19,Najran,Thar,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A2-S5,172,109,2021-09-28,OK,Yes,Correct,Minor Issues,-36.63
AUD590851,2022-05-29,Makkah,Al Jumum,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S5,43,165,2022-12-09,OK,Yes,Correct,Minor Issues,283.72
AUD307120,2021-10-07,Qassim,Unaizah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S2,77,200,2022-04-28,OK,Yes,Correct,Perfect,159.74
AUD806081,2022-04-14,Najran,Hubuna,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A1-S4,93,112,2022-06-11,OK,Yes,Correct,Perfect,20.43
AUD264352,2022-01-12,Makkah,Al Jumum,Unilever,Personal Care,Lux,Lux Body Wash,A4-S1,132,50,2022-10-19,OK,Yes,Correct,Perfect,-62.12
AUD256636,2024-01-22,Makkah,Makkah,Almarai,Dairy,Almarai,Almarai Milk 1L,A6-S1,139,141,2024-11-02,Near Expiry,Partial,Correct,Perfect,1.44
AUD678964,2024-02-18,Jazan,Sabya,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S4,64,188,2024-08-06,OK,Yes,Correct,Perfect,193.75
AUD250118,2022-05-31,Tabuk,Tabuk,Nestlé,Beverages,Milo,Milo 400g,A3-S4,160,119,2022-07-25,Damaged,Partial,Correct,Perfect,-25.62
AUD325354,2021-01-14,Asir,Bisha,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A3-S1,172,78,2021-11-27,OK,Yes,Correct,Perfect,-54.65
AUD438345,2020-10-16,Eastern Province,Jubail,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S4,24,136,2021-02-04,OK,Yes,Correct,Perfect,466.67
AUD911283,2024-12-25,Jazan,Baish,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S3,82,48,2025-03-16,Damaged,Yes,Correct,Perfect,-41.46
AUD216262,2024-08-09,Najran,Hubuna,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A5-S3,93,104,2025-01-23,OK,Yes,Correct,Perfect,11.83
AUD749771,2023-02-01,Tabuk,Tayma,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A5-S2,33,121,2023-05-18,OK,Yes,Correct,Perfect,266.67
AUD266766,2023-06-12,Madinah,Yanbu,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S5,130,107,2023-07-26,OK,Yes,Correct,Perfect,-17.69
AUD164394,2020-10-30,Hail,Al Makhrouq,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A4-S5,109,17,2020-12-12,OK,Yes,Correct,Perfect,-84.4
AUD902289,2023-04-28,Northern Borders,Turaif,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A1-S5,99,26,2023-09-13,OK,Yes,Correct,Perfect,-73.74
AUD157076,2022-11-30,Northern Borders,Arar,Almarai,Juices,Almarai,Almarai Mango 1.5L,A3-S5,20,27,2023-02-06,OK,Yes,Correct,Perfect,35.0
AUD799927,2020-01-04,Hail,Al Sulaimi,Unilever,Personal Care,Dove,Dove Soap 90g,A4-S1,91,164,2020-04-06,OK,Yes,Correct,Perfect,80.22
AUD717961,2021-07-23,Eastern Province,Dammam,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S1,30,138,2022-02-21,Expired,Yes,Correct,Minor Issues,360.0
AUD372241,2022-09-11,Asir,Muhayil,Unilever,Personal Care,Lux,Lux Body Wash,A4-S5,91,104,2023-07-18,OK,No,Correct,Minor Issues,14.29
AUD901729,2024-05-10,Najran,Yadamah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S4,44,102,2025-02-25,OK,Partial,Correct,Perfect,131.82
AUD904306,2023-10-02,Jazan,Abu Arish,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S1,131,117,2023-12-16,OK,Yes,Correct,Perfect,-10.69
AUD466182,2022-11-21,Asir,Khamis Mushait,Unilever,Personal Care,Dove,Dove Soap 90g,A5-S4,113,152,2023-03-15,OK,Yes,Correct,Perfect,34.51
AUD270867,2024-09-16,Tabuk,Tabuk,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S5,102,200,2025-07-23,OK,Partial,Correct,Perfect,96.08
AUD924850,2023-12-12,Qassim,Ar Rass,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S2,84,16,2024-09-04,Near Expiry,Partial,Correct,Perfect,-80.95
AUD800936,2020-04-10,Makkah,Jeddah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A4-S4,36,145,2020-06-30,Near Expiry,Yes,Incorrect,Perfect,302.78
AUD437354,2023-09-09,Qassim,Al Asyah,Nestlé,Dairy,Nido,Nido 900g,A1-S3,84,107,2023-12-12,OK,Yes,Correct,Perfect,27.38
AUD709245,2022-02-18,Northern Borders,Turaif,Almarai,Dairy,Almarai,Almarai Milk 1L,A3-S5,97,192,2022-09-15,OK,Yes,Correct,Perfect,97.94
AUD458365,2020-07-12,Najran,Badr Al Janub,Unilever,Food,Knorr,Knorr Chicken Cubes,A1-S4,178,132,2021-07-05,OK,Yes,Correct,Perfect,-25.84
AUD115669,2025-04-07,Jazan,Baish,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S3,169,197,2026-03-04,OK,Yes,Correct,Perfect,16.57
AUD290403,2022-08-23,Najran,Najran,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S4,182,111,2023-02-14,OK,Yes,Correct,Perfect,-39.01
AUD116873,2024-11-27,Riyadh,Diriyah,Almarai,Dairy,Almarai,Almarai Milk 1L,A3-S3,163,143,2024-12-30,OK,Yes,Correct,Perfect,-12.27
AUD317483,2020-11-22,Al Bahah,Al Bahah,Nestlé,Beverages,Milo,Milo 400g,A3-S1,115,162,2021-09-21,OK,Yes,Correct,Perfect,40.87
AUD575883,2020-02-25,Riyadh,Diriyah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S5,39,27,2020-08-12,OK,Yes,Correct,Perfect,-30.77
AUD482275,2023-06-26,Eastern Province,Khobar,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S1,126,153,2024-03-30,Damaged,Yes,Correct,Perfect,21.43
AUD481014,2024-09-09,Asir,Abha,Unilever,Personal Care,Lux,Lux Body Wash,A3-S4,157,53,2025-02-28,OK,Yes,Correct,Perfect,-66.24
AUD544359,2021-07-22,Najran,Al Kharkhir,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S2,75,96,2022-05-12,OK,Yes,Correct,Perfect,28.0
AUD229825,2022-05-25,Hail,Baqa,Almarai,Dairy,Lusine,Lusine Cheese 200g,A3-S1,118,198,2022-12-25,OK,Yes,Correct,Perfect,67.8
AUD344293,2021-03-29,Riyadh,Thadiq,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S4,100,65,2021-05-02,OK,Yes,Correct,Perfect,-35.0
AUD629962,2022-11-25,Hail,Baqa,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S5,129,127,2023-02-27,OK,Yes,Correct,Minor Issues,-1.55
AUD593588,2025-02-05,Jazan,Abu Arish,Nestlé,Beverages,Milo,Milo 400g,A6-S1,153,125,2026-01-17,OK,Yes,Incorrect,Minor Issues,-18.3
AUD581998,2024-07-24,Makkah,Al Jumum,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S5,137,191,2025-01-08,OK,No,Incorrect,Minor Issues,39.42
AUD826982,2024-05-20,Tabuk,Duba,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S5,146,195,2025-03-06,Near Expiry,Yes,Correct,Perfect,33.56
AUD963092,2023-12-07,Al Bahah,Al Makhwah,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S3,149,141,2024-03-20,Near Expiry,Yes,Correct,Perfect,-5.37
AUD926138,2021-03-19,Eastern Province,Khobar,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S1,52,111,2021-07-26,OK,Yes,Correct,Perfect,113.46
AUD699974,2022-08-20,Northern Borders,Al Khafji,PepsiCo,Beverages,7Up,7Up 1L Bottle,A4-S1,132,184,2023-05-31,OK,Partial,Correct,Perfect,39.39
AUD197930,2021-01-19,Najran,Badr Al Janub,Unilever,Food,Lipton,Lipton Yellow Label 100g,A2-S5,54,190,2021-09-03,OK,Yes,Correct,Perfect,251.85
AUD440573,2022-07-27,Madinah,Khaybar,Almarai,Dairy,Almarai,Almarai Milk 1L,A2-S2,124,196,2022-09-05,OK,Yes,Correct,Minor Issues,58.06
AUD179893,2022-12-07,Eastern Province,Ras Tanura,Almarai,Juices,Almarai,Almarai Apple 1.5L,A4-S4,149,123,2023-10-06,Damaged,Yes,Correct,Perfect,-17.45
AUD406777,2020-12-04,Hail,Baqa,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S5,141,55,2021-01-22,OK,Yes,Correct,Perfect,-60.99
AUD963008,2022-06-05,Northern Borders,Al Nairyah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A2-S4,105,56,2022-12-03,OK,Yes,Correct,Minor Issues,-46.67
AUD287990,2021-09-29,Tabuk,Duba,Unilever,Personal Care,Lux,Lux Body Wash,A1-S5,94,56,2022-07-19,OK,Partial,Correct,Perfect,-40.43
AUD733715,2021-06-29,Hail,Hail,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S4,125,149,2021-12-07,OK,Partial,Correct,Perfect,19.2
AUD716356,2023-07-29,Madinah,Mahd Al Thahab,Unilever,Personal Care,Lux,Lux Body Wash,A6-S4,171,117,2024-01-31,Expired,Yes,Correct,Minor Issues,-31.58
AUD208986,2024-11-16,Al Bahah,Al Qara,Almarai,Juices,Almarai,Almarai Mango 1.5L,A3-S3,172,129,2025-08-26,OK,Yes,Correct,Perfect,-25.0
AUD392013,2022-02-01,Al Bahah,Baljurashi,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A1-S3,166,145,2022-11-16,OK,Yes,Correct,Minor Issues,-12.65
AUD280206,2022-04-10,Madinah,Al Ula,Nestlé,Confectionery,KitKat,KitKat 4-finger,A1-S3,105,194,2023-02-04,OK,Yes,Correct,Perfect,84.76
AUD523504,2021-06-18,Tabuk,Tabuk,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S2,195,131,2021-10-15,OK,Yes,Correct,Perfect,-32.82
AUD554081,2021-04-29,Al Bahah,Al Aqiq,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S1,97,181,2022-04-05,OK,Yes,Correct,Perfect,86.6
AUD954534,2021-10-09,Eastern Province,Dammam,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S4,40,39,2022-03-18,OK,Yes,Incorrect,Perfect,-2.5
AUD544137,2022-01-09,Qassim,Al Bukayriyah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S3,184,77,2022-10-09,OK,Partial,Correct,Perfect,-58.15
AUD326796,2020-06-11,Qassim,Al Mithnab,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S3,108,99,2021-02-07,OK,Yes,Correct,Perfect,-8.33
AUD967021,2022-12-20,Tabuk,Tabuk,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S3,23,167,2023-07-06,Expired,Yes,Correct,Perfect,626.09
AUD853937,2021-10-13,Eastern Province,Dhahran,Unilever,Food,Knorr,Knorr Chicken Cubes,A1-S3,153,46,2022-09-10,OK,Yes,Correct,Perfect,-69.93
AUD183162,2024-03-18,Makkah,Makkah,PepsiCo,Snacks,Lays,Lays Classic 40g,A6-S4,106,99,2024-12-28,OK,Yes,Correct,Perfect,-6.6
AUD487018,2025-03-24,Makkah,Al Qunfudhah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A5-S5,198,124,2025-07-25,OK,Yes,Correct,Perfect,-37.37
AUD229712,2025-01-14,Northern Borders,Al Uwayqilah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A6-S3,104,132,2025-08-07,OK,Partial,Correct,Perfect,26.92
AUD134282,2021-05-08,Eastern Province,Qatif,Nestlé,Beverages,Milo,Milo 400g,A2-S3,81,137,2021-08-22,Expired,Yes,Correct,Perfect,69.14
AUD404320,2023-07-10,Qassim,Al Mithnab,Nestlé,Dairy,Nido,Nido 900g,A4-S5,76,194,2024-06-21,OK,Partial,Correct,Minor Issues,155.26
AUD987009,2023-01-01,Hail,Al Ghazalah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S5,118,180,2023-06-06,Near Expiry,Yes,Correct,Perfect,52.54
AUD819620,2023-06-27,Eastern Province,Hafr Al Batin,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A3-S2,29,141,2023-12-07,OK,Yes,Correct,Perfect,386.21
AUD913834,2025-01-27,Makkah,Al Khurmah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S1,155,124,2025-08-17,OK,No,Correct,Perfect,-20.0
AUD566401,2024-11-23,Tabuk,Al Wajh,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S4,119,134,2025-10-22,OK,Yes,Correct,Perfect,12.61
AUD962745,2022-08-19,Al Bahah,Al Mandaq,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S3,38,189,2023-07-25,OK,Yes,Correct,Minor Issues,397.37
AUD851921,2021-08-05,Jazan,Baish,Unilever,Personal Care,Lux,Lux Body Wash,A4-S5,92,144,2022-01-10,OK,Yes,Correct,Minor Issues,56.52
AUD626978,2020-10-02,Makkah,Taif,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S3,101,101,2021-09-15,OK,Yes,Correct,Minor Issues,0.0
AUD774516,2023-11-14,Jazan,Abu Arish,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A5-S4,99,51,2024-07-14,OK,Yes,Correct,Perfect,-48.48
AUD845492,2020-06-18,Eastern Province,Dammam,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A4-S5,144,135,2020-11-07,OK,Yes,Correct,Perfect,-6.25
AUD532678,2024-03-11,Hail,Hail,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S3,191,195,2024-10-12,OK,Yes,Correct,Perfect,2.09
AUD977201,2023-01-16,Jazan,Samtah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S1,43,100,2023-07-06,OK,Partial,Correct,Perfect,132.56
AUD425014,2021-01-26,Hail,Hail,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S5,190,159,2021-03-13,OK,Yes,Correct,Perfect,-16.32
AUD613375,2025-04-09,Hail,Al Shinan,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S2,43,42,2026-01-22,OK,No,Correct,Perfect,-2.33
AUD492464,2022-03-09,Madinah,Khaybar,Nestlé,Confectionery,Quality,Quality Street Tin,A5-S2,186,147,2023-01-13,OK,Yes,Correct,Perfect,-20.97
AUD898432,2021-11-04,Riyadh,Riyadh,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S3,49,18,2022-08-22,OK,Yes,Correct,Minor Issues,-63.27
AUD373103,2025-04-22,Al Bahah,Baljurashi,Almarai,Juices,Almarai,Almarai Mango 1.5L,A2-S5,42,171,2026-02-17,OK,Yes,Correct,Perfect,307.14
AUD626274,2021-08-08,Najran,Al Kharkhir,Unilever,Personal Care,Lux,Lux Body Wash,A1-S3,22,179,2021-11-05,OK,Yes,Correct,Minor Issues,713.64
