Promotion_ID,Start_Date,End_Date,Parent_Company,Category,Brand,Product,Promotion_Type,Discount_Pct,Channels,Target_Regions
PROMO64307,2021-05-17,2021-05-30,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,0,"SMS, In-Store, Newspaper","Al Bahah, Riyadh, Northern Borders"
PROMO32405,2021-05-17,2021-06-01,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,BOGO,37,"SMS, Influencers, Radio",Makkah
PROMO91989,2021-05-18,2021-06-08,Nestlé,Beverages,Milo,Milo 400g,Free Gift,31,"In-Store, TV","Jazan, Riyadh, Makkah"
PROMO82119,2021-05-18,2021-06-01,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,0,"Newspaper, Radio, In-Store",Tabuk
PROMO63321,2021-05-20,2021-06-01,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,10,"In-Store, TV, Social Media","Al Bahah, Qassim"
PROMO77152,2021-05-21,2021-06-16,Nestlé,Confectionery,Quality,Quality Street Tin,BOGO,24,Newspaper,"Al Bahah, Qassim"
PROMO56252,2021-05-22,2021-06-02,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,0,Social Media,"Asir, Makkah"
PROMO16108,2021-05-23,2021-06-16,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,0,"Radio, In-Store, SMS",Qassim
PROMO26679,2021-05-23,2021-06-08,Nestlé,Dairy,Nido,Nido 900g,BOGO,24,"TV, Radio","Najran, Eastern Province"
PROMO24167,2021-05-23,2021-05-30,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,0,In-Store,Madinah
PROMO73069,2021-05-23,2021-05-30,PepsiCo,Beverages,7Up,7Up 1L Bottle,BOGO,0,Influencers,"Makkah, Asir, Hail"
PROMO25847,2021-05-24,2021-06-11,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,BOGO,19,"Newspaper, Social Media","Qassim, Northern Borders, Al Bahah"
PROMO16951,2021-05-26,2021-06-09,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,23,"Influencers, Newspaper","Najran, Tabuk"
PROMO66219,2021-05-27,2021-06-14,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,21,Influencers,"Tabuk, Eastern Province"
PROMO80273,2021-05-27,2021-06-12,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Free Gift,33,"TV, Influencers",Riyadh
PROMO29136,2021-05-29,2021-06-12,Unilever,Personal Care,Lux,Lux Body Wash,Discount,16,"Influencers, TV",Eastern Province
PROMO24752,2021-05-29,2021-06-17,Procter & Gamble,Personal Care,Gillette,Gillette Razor,BOGO,9,Influencers,"Eastern Province, Makkah, Jazan"
PROMO70987,2021-05-31,2021-06-27,Almarai,Juices,Almarai,Almarai Mango 1.5L,Bundle,27,In-Store,"Madinah, Tabuk"
PROMO60570,2021-05-31,2021-06-13,Almarai,Juices,Almarai,Almarai Apple 1.5L,Bundle,33,In-Store,"Madinah, Tabuk"
PROMO23295,2021-06-02,2021-06-26,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,BOGO,39,Newspaper,"Riyadh, Northern Borders"
PROMO10972,2021-06-02,2021-06-28,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,25,"Newspaper, Radio",Asir
PROMO87163,2021-06-03,2021-06-20,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Free Gift,24,"Social Media, SMS","Jazan, Hail, Riyadh"
PROMO89739,2021-06-04,2021-06-13,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,21,"SMS, Social Media","Najran, Hail, Al Bahah"
PROMO92486,2021-06-04,2021-06-11,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,7,"In-Store, Social Media",Riyadh
PROMO30432,2021-06-05,2021-06-15,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,37,"In-Store, TV","Al Bahah, Hail, Eastern Province"
PROMO41397,2021-06-07,2021-06-26,Nestlé,Dairy,Nido,Nido 900g,Free Gift,0,"In-Store, SMS","Makkah, Tabuk"
PROMO22476,2021-06-07,2021-06-30,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,27,Influencers,"Hail, Makkah, Riyadh"
PROMO63623,2021-06-07,2021-06-18,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Discount,0,"TV, SMS, Radio",Najran
PROMO87294,2021-06-10,2021-06-26,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Bundle,32,"In-Store, Newspaper","Makkah, Jazan, Al Bahah"
PROMO62122,2021-06-11,2021-07-06,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,0,"In-Store, Influencers, SMS",Madinah
PROMO89881,2021-06-11,2021-07-04,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Free Gift,0,"Radio, TV","Najran, Makkah, Al Bahah"
PROMO67225,2021-06-11,2021-06-30,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Bundle,32,"TV, Influencers",Hail
PROMO79826,2021-06-12,2021-06-28,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Free Gift,18,"Influencers, TV, In-Store","Tabuk, Northern Borders"
PROMO83357,2021-06-12,2021-07-08,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,35,"In-Store, Influencers, TV","Northern Borders, Qassim, Eastern Province"
PROMO83990,2021-06-12,2021-06-20,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,0,In-Store,Northern Borders
PROMO93291,2021-06-12,2021-07-09,Nestlé,Confectionery,Quality,Quality Street Tin,Free Gift,0,Radio,"Al Bahah, Eastern Province"
PROMO51719,2021-06-12,2021-07-10,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Bundle,0,"Influencers, Newspaper, SMS",Asir
PROMO91347,2021-06-15,2021-06-22,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,13,Radio,"Hail, Jazan"
PROMO94041,2021-06-15,2021-06-27,Nestlé,Confectionery,KitKat,KitKat 4-finger,BOGO,0,"SMS, Newspaper","Asir, Al Bahah"
PROMO84825,2021-06-15,2021-07-07,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,0,"TV, Influencers, In-Store","Jazan, Qassim, Al Bahah"
PROMO32207,2021-06-18,2021-07-04,PepsiCo,Beverages,7Up,7Up 1L Bottle,BOGO,18,"Radio, In-Store","Jazan, Al Bahah, Asir"
PROMO14835,2021-06-20,2021-07-02,Nestlé,Confectionery,Quality,Quality Street Tin,Bundle,0,Influencers,"Jazan, Makkah"
PROMO93677,2021-06-21,2021-07-11,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,18,Social Media,"Madinah, Najran, Hail"
PROMO90586,2021-06-22,2021-07-11,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,5,"Newspaper, In-Store","Qassim, Northern Borders"
PROMO62555,2021-06-23,2021-07-11,Almarai,Dairy,Lusine,Lusine Cheese 200g,BOGO,35,SMS,"Madinah, Tabuk"
PROMO39181,2021-06-25,2021-07-22,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Discount,20,Radio,"Najran, Asir, Makkah"
PROMO48860,2021-06-26,2021-07-08,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,0,"Radio, Newspaper, In-Store","Riyadh, Qassim, Tabuk"
PROMO86897,2021-06-27,2021-07-19,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Discount,0,"Social Media, SMS",Al Bahah
PROMO63308,2021-06-27,2021-07-23,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,0,In-Store,"Makkah, Riyadh"
PROMO77555,2021-06-27,2021-07-10,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Bundle,0,"TV, In-Store, Newspaper",Jazan
PROMO21307,2021-06-28,2021-07-18,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,32,Social Media,Riyadh
PROMO63240,2021-06-30,2021-07-15,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,28,Newspaper,"Northern Borders, Eastern Province, Riyadh"
PROMO24354,2021-07-01,2021-07-08,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,0,"TV, Social Media",Najran
PROMO67016,2021-07-01,2021-07-19,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,10,"Radio, SMS","Northern Borders, Tabuk, Riyadh"
PROMO23686,2021-07-02,2021-07-16,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,22,"In-Store, Social Media, Radio","Asir, Najran, Makkah"
PROMO64397,2021-07-03,2021-07-24,Unilever,Food,Knorr,Knorr Chicken Cubes,Bundle,0,"Influencers, Social Media",Eastern Province
PROMO95639,2021-07-05,2021-07-27,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,24,"In-Store, SMS, TV","Northern Borders, Asir"
PROMO51356,2021-07-07,2021-07-16,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,0,"TV, Radio","Eastern Province, Al Bahah"
PROMO10208,2021-07-08,2021-07-15,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,BOGO,5,In-Store,Hail
PROMO47435,2021-07-08,2021-07-27,Almarai,Juices,Almarai,Almarai Apple 1.5L,Free Gift,24,"In-Store, TV, Newspaper",Al Bahah
PROMO35143,2021-07-08,2021-07-15,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,11,"SMS, Newspaper, Influencers","Jazan, Eastern Province"
PROMO74466,2021-07-11,2021-07-29,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,38,"Influencers, Social Media, SMS","Asir, Tabuk"
PROMO10305,2021-07-11,2021-07-22,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Discount,12,"Radio, In-Store","Makkah, Eastern Province"
PROMO76767,2021-07-12,2021-07-28,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,7,Radio,"Riyadh, Jazan"
PROMO51122,2021-07-13,2021-08-03,Unilever,Food,Knorr,Knorr Chicken Cubes,Bundle,0,Newspaper,"Najran, Tabuk, Al Bahah"
PROMO55037,2021-07-13,2021-07-30,Nestlé,Beverages,Milo,Milo 400g,Free Gift,0,"Social Media, Radio","Madinah, Riyadh"
PROMO55238,2021-07-13,2021-07-23,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Free Gift,28,Influencers,"Asir, Riyadh"
PROMO97366,2021-07-14,2021-07-21,Unilever,Personal Care,Dove,Dove Soap 90g,Bundle,0,"Newspaper, In-Store","Tabuk, Northern Borders, Najran"
PROMO64650,2021-07-15,2021-08-10,Nestlé,Dairy,Nido,Nido 900g,BOGO,27,In-Store,Eastern Province
PROMO96371,2021-07-16,2021-07-27,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Free Gift,0,Newspaper,Hail
PROMO22910,2021-07-16,2021-08-01,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Free Gift,0,"Social Media, Influencers, TV","Najran, Tabuk"
PROMO15946,2021-07-16,2021-07-30,Almarai,Dairy,Lusine,Lusine Cheese 200g,BOGO,0,"In-Store, Newspaper, Influencers","Al Bahah, Eastern Province"
PROMO36838,2021-07-17,2021-08-11,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Discount,25,In-Store,"Hail, Al Bahah, Qassim"
PROMO43706,2021-07-17,2021-07-25,Unilever,Personal Care,Lux,Lux Body Wash,Free Gift,38,"SMS, TV, Radio","Northern Borders, Qassim"
PROMO77260,2021-07-22,2021-07-29,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Bundle,0,"Social Media, Newspaper, In-Store","Najran, Northern Borders, Al Bahah"
PROMO56966,2021-07-23,2021-08-18,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,0,"Social Media, TV","Hail, Al Bahah"
PROMO92475,2021-07-23,2021-08-15,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,25,Newspaper,"Northern Borders, Eastern Province, Al Bahah"
PROMO87407,2021-07-24,2021-08-08,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Discount,0,TV,"Jazan, Northern Borders"
PROMO74399,2021-07-24,2021-08-07,Almarai,Juices,Almarai,Almarai Mango 1.5L,Bundle,17,"SMS, Newspaper","Makkah, Najran"
PROMO23912,2021-07-25,2021-08-16,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,22,"SMS, Influencers","Eastern Province, Tabuk, Al Bahah"
PROMO37520,2021-07-25,2021-08-14,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,17,"SMS, Newspaper",Jazan
PROMO88643,2021-07-26,2021-08-07,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Discount,0,"TV, Social Media",Qassim
PROMO70804,2021-07-26,2021-08-16,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,10,"TV, Social Media","Riyadh, Tabuk"
PROMO60676,2021-07-26,2021-08-17,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,22,"SMS, Social Media, Influencers","Madinah, Eastern Province, Najran"
PROMO24794,2021-07-27,2021-08-10,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,0,"Influencers, TV","Makkah, Hail"
PROMO86019,2021-07-30,2021-08-27,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,24,"In-Store, TV",Hail
PROMO91794,2021-07-30,2021-08-23,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,19,SMS,Northern Borders
PROMO77638,2021-07-31,2021-08-17,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,39,"Social Media, In-Store, Radio","Najran, Tabuk"
PROMO91661,2021-07-31,2021-08-08,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,28,"SMS, Radio, Influencers",Madinah
PROMO27485,2021-08-01,2021-08-20,Nestlé,Dairy,Nido,Nido 900g,Free Gift,0,"In-Store, Social Media","Tabuk, Qassim, Riyadh"
PROMO79688,2021-08-01,2021-08-27,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Discount,25,"Radio, Social Media","Northern Borders, Eastern Province"
PROMO71851,2021-08-02,2021-08-12,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,30,TV,"Makkah, Hail"
PROMO89008,2021-08-02,2021-08-19,Almarai,Juices,Almarai,Almarai Apple 1.5L,BOGO,7,"TV, Radio","Makkah, Northern Borders"
PROMO74895,2021-08-03,2021-08-17,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,9,"In-Store, Social Media","Najran, Makkah, Asir"
PROMO15630,2021-08-03,2021-08-21,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,0,"In-Store, Social Media","Najran, Hail, Qassim"
PROMO72299,2021-08-03,2021-08-30,PepsiCo,Beverages,7Up,7Up 1L Bottle,Bundle,8,Influencers,"Hail, Qassim, Tabuk"
PROMO34289,2021-08-04,2021-08-13,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Bundle,30,"Newspaper, Influencers","Tabuk, Qassim, Asir"
PROMO95076,2021-08-05,2021-08-21,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Discount,6,In-Store,"Al Bahah, Riyadh, Northern Borders"
PROMO11450,2021-08-05,2021-08-20,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,40,"Radio, Newspaper, Influencers",Al Bahah
PROMO78798,2021-08-06,2021-08-21,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Bundle,0,In-Store,Qassim
PROMO63481,2021-08-06,2021-08-26,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,8,"Newspaper, Radio","Hail, Madinah"
PROMO34289,2021-08-08,2021-08-19,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,0,Social Media,"Tabuk, Eastern Province, Makkah"
PROMO74336,2021-08-08,2021-08-28,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,0,"Radio, Influencers, TV","Hail, Madinah"
PROMO87969,2021-08-10,2021-08-19,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,0,"SMS, Influencers","Madinah, Asir, Riyadh"
PROMO80151,2021-08-11,2021-09-05,Unilever,Food,Knorr,Knorr Chicken Cubes,Bundle,0,"Newspaper, Radio, TV",Jazan
PROMO35466,2021-08-11,2021-08-30,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,13,"TV, In-Store",Eastern Province
PROMO14662,2021-08-12,2021-08-27,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,29,"Social Media, Newspaper, SMS",Jazan
PROMO54345,2021-08-12,2021-08-26,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,BOGO,14,"In-Store, Influencers",Qassim
PROMO33882,2021-08-13,2021-09-02,PepsiCo,Snacks,Lays,Lays Classic 40g,Bundle,25,"In-Store, Newspaper","Madinah, Makkah"
PROMO21648,2021-08-15,2021-09-06,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,0,"SMS, In-Store","Asir, Qassim, Al Bahah"
PROMO89618,2021-08-15,2021-08-26,Unilever,Personal Care,Dove,Dove Soap 90g,Free Gift,0,"TV, SMS, Radio",Madinah
PROMO35028,2021-08-16,2021-09-13,Almarai,Juices,Almarai,Almarai Apple 1.5L,Discount,0,"Radio, SMS","Asir, Al Bahah, Northern Borders"
PROMO76720,2021-08-17,2021-08-26,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,7,"Radio, Newspaper","Asir, Al Bahah"
PROMO18119,2021-08-18,2021-09-09,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,BOGO,0,"Influencers, Social Media, SMS","Northern Borders, Asir, Hail"
PROMO99350,2021-08-18,2021-08-31,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,13,"Newspaper, Influencers","Asir, Tabuk"
PROMO12800,2021-08-21,2021-09-07,Nestlé,Confectionery,KitKat,KitKat 4-finger,Bundle,0,TV,Madinah
PROMO30391,2021-08-22,2021-09-04,Almarai,Dairy,Lusine,Lusine Cheese 200g,Bundle,0,"In-Store, Newspaper",Tabuk
PROMO10630,2021-08-22,2021-09-08,PepsiCo,Beverages,7Up,7Up 1L Bottle,Discount,6,"Social Media, In-Store, TV",Qassim
PROMO47415,2021-08-23,2021-09-04,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,BOGO,35,"TV, Newspaper, Social Media","Jazan, Northern Borders"
PROMO67184,2021-08-23,2021-09-20,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,BOGO,16,SMS,Riyadh
PROMO41838,2021-08-26,2021-09-07,Procter & Gamble,Personal Care,Gillette,Gillette Razor,BOGO,0,Newspaper,Asir
PROMO74492,2021-08-26,2021-09-05,Almarai,Dairy,Almarai,Almarai Milk 1L,Bundle,40,Radio,Northern Borders
PROMO71854,2021-08-27,2021-09-22,Almarai,Juices,Almarai,Almarai Mango 1.5L,BOGO,7,In-Store,Eastern Province
PROMO78149,2021-08-27,2021-09-09,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,39,"SMS, In-Store, TV","Riyadh, Jazan"
PROMO95027,2021-08-27,2021-09-19,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,BOGO,18,Influencers,"Makkah, Najran, Riyadh"
PROMO31130,2021-08-27,2021-09-22,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Bundle,36,SMS,"Qassim, Eastern Province, Riyadh"
PROMO96554,2021-08-31,2021-09-23,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,0,"TV, Radio, SMS",Qassim
PROMO65828,2021-08-31,2021-09-08,Unilever,Personal Care,Lux,Lux Body Wash,Bundle,40,TV,"Eastern Province, Madinah, Northern Borders"
PROMO59611,2021-09-02,2021-09-28,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,40,"TV, SMS, Newspaper","Asir, Riyadh"
PROMO86881,2021-09-02,2021-09-28,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,0,"Radio, SMS","Najran, Jazan"
PROMO41400,2021-09-03,2021-09-26,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,0,"In-Store, Social Media, Newspaper","Najran, Tabuk"
PROMO45934,2021-09-05,2021-09-13,Almarai,Dairy,Lusine,Lusine Cheese 200g,BOGO,28,TV,Northern Borders
PROMO80701,2021-09-05,2021-09-26,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,22,Newspaper,"Al Bahah, Jazan, Riyadh"
PROMO81085,2021-09-06,2021-09-16,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,25,"SMS, TV","Al Bahah, Riyadh, Madinah"
PROMO55498,2021-09-06,2021-10-03,Unilever,Food,Knorr,Knorr Chicken Cubes,Discount,36,Newspaper,"Makkah, Jazan, Madinah"
PROMO59581,2021-09-06,2021-09-14,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,25,"Radio, SMS",Jazan
PROMO31365,2021-09-07,2021-09-28,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,Free Gift,0,"In-Store, Influencers","Eastern Province, Najran"
PROMO52545,2021-09-08,2021-09-16,Unilever,Food,Lipton,Lipton Yellow Label 100g,Bundle,13,"SMS, Social Media, Radio","Makkah, Najran, Jazan"
PROMO49487,2021-09-10,2021-09-23,Nestlé,Beverages,Milo,Milo 400g,Discount,31,Influencers,"Madinah, Najran, Al Bahah"
PROMO46722,2021-09-12,2021-09-20,PepsiCo,Snacks,Lays,Lays Classic 40g,BOGO,0,"TV, Newspaper","Jazan, Riyadh"
PROMO69632,2021-09-12,2021-10-07,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,BOGO,25,Newspaper,"Tabuk, Eastern Province"
PROMO83771,2021-09-13,2021-10-08,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,0,"SMS, TV","Madinah, Tabuk, Najran"
PROMO89128,2021-09-14,2021-09-22,Unilever,Food,Knorr,Knorr Chicken Cubes,BOGO,33,"Radio, SMS, Social Media","Hail, Northern Borders"
PROMO70806,2021-09-15,2021-10-06,Nestlé,Dairy,Nido,Nido 900g,Discount,5,"TV, Newspaper, In-Store",Eastern Province
PROMO53670,2021-09-15,2021-09-30,Almarai,Juices,Almarai,Almarai Mango 1.5L,Free Gift,6,Social Media,Eastern Province
PROMO82918,2021-09-15,2021-10-06,Unilever,Personal Care,Lux,Lux Body Wash,Bundle,0,"Social Media, Radio","Asir, Hail"
PROMO81511,2021-09-15,2021-09-24,Almarai,Dairy,Almarai,Almarai Milk 1L,BOGO,0,"Radio, SMS, Influencers","Asir, Jazan, Makkah"
PROMO10831,2021-09-16,2021-10-01,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,0,Radio,"Makkah, Jazan"
PROMO43297,2021-09-16,2021-10-14,Unilever,Food,Lipton,Lipton Yellow Label 100g,BOGO,0,SMS,"Northern Borders, Jazan"
PROMO21891,2021-09-16,2021-10-11,Unilever,Personal Care,Lux,Lux Body Wash,Bundle,15,"Influencers, In-Store, Radio","Qassim, Najran, Eastern Province"
PROMO29859,2021-09-17,2021-10-14,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Bundle,0,Radio,"Asir, Hail"
PROMO22632,2021-09-17,2021-10-06,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Free Gift,31,SMS,"Hail, Tabuk, Jazan"
PROMO19765,2021-09-17,2021-10-06,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Free Gift,14,Influencers,"Qassim, Makkah, Najran"
PROMO91405,2021-09-18,2021-10-09,Unilever,Personal Care,Dove,Dove Soap 90g,BOGO,23,"Radio, SMS","Madinah, Najran"
PROMO15954,2021-09-19,2021-10-12,PepsiCo,Snacks,Lays,Lays Classic 40g,Free Gift,37,"Social Media, In-Store",Tabuk
PROMO80921,2021-09-20,2021-10-07,Nestlé,Confectionery,KitKat,KitKat 4-finger,Discount,25,"TV, Influencers, Social Media",Eastern Province
PROMO41353,2021-09-20,2021-10-09,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Free Gift,18,Radio,"Madinah, Najran, Riyadh"
PROMO24515,2021-09-21,2021-10-18,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,21,"SMS, Newspaper, Radio",Hail
PROMO29170,2021-09-21,2021-10-02,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,0,SMS,"Eastern Province, Hail, Tabuk"
PROMO38980,2021-09-21,2021-10-11,Almarai,Dairy,Lusine,Lusine Cheese 200g,Discount,6,"TV, Radio",Riyadh
PROMO81569,2021-09-22,2021-10-08,Unilever,Food,Lipton,Lipton Yellow Label 100g,Free Gift,0,"Newspaper, In-Store, TV","Madinah, Najran, Makkah"
PROMO78828,2021-09-22,2021-10-07,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,Free Gift,23,Newspaper,"Qassim, Eastern Province"
PROMO52048,2021-09-22,2021-10-07,Almarai,Dairy,Lusine,Lusine Cheese 200g,BOGO,36,"TV, In-Store",Asir
PROMO62506,2021-09-23,2021-10-08,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Discount,27,"In-Store, Social Media","Northern Borders, Makkah, Najran"
PROMO53992,2021-09-24,2021-10-21,Unilever,Food,Lipton,Lipton Yellow Label 100g,Discount,28,"TV, Influencers",Qassim
PROMO95764,2021-09-24,2021-10-08,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Free Gift,28,"Influencers, TV","Asir, Jazan, Riyadh"
PROMO45161,2021-09-24,2021-10-09,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,Bundle,11,"Newspaper, Social Media","Eastern Province, Qassim"
PROMO66044,2021-09-25,2021-10-16,Procter & Gamble,Personal Care,Gillette,Gillette Razor,Discount,0,"In-Store, Radio",Najran
PROMO53799,2021-09-26,2021-10-21,Almarai,Dairy,Almarai,Almarai Milk 1L,Discount,38,"Newspaper, SMS",Asir
PROMO35458,2021-09-27,2021-10-10,Unilever,Personal Care,Lux,Lux Body Wash,Discount,29,"Influencers, Radio","Najran, Asir, Al Bahah"
PROMO87844,2021-09-28,2021-10-05,Nestlé,Confectionery,Quality,Quality Street Tin,Discount,0,"Social Media, TV","Northern Borders, Riyadh"
PROMO66288,2021-09-29,2021-10-07,Unilever,Personal Care,Dove,Dove Soap 90g,Discount,26,SMS,"Najran, Hail"
PROMO35405,2021-10-01,2021-10-27,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,7,Newspaper,"Qassim, Tabuk"
PROMO17966,2021-10-03,2021-10-14,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,Discount,39,SMS,Madinah
PROMO76136,2021-10-03,2021-10-16,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,Discount,9,"Newspaper, SMS, In-Store","Eastern Province, Al Bahah"
PROMO92381,2021-10-04,2021-11-01,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,Bundle,12,"TV, Social Media","Madinah, Jazan, Najran"
PROMO70321,2021-10-05,2021-10-12,Almarai,Dairy,Lusine,Lusine Cheese 200g,Free Gift,8,"Radio, Newspaper, In-Store","Asir, Hail, Madinah"
PROMO66386,2021-10-05,2021-10-17,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,Free Gift,30,"Social Media, Radio","Eastern Province, Hail"
PROMO71121,2021-10-07,2021-10-14,PepsiCo,Snacks,Lays,Lays Classic 40g,Discount,22,"In-Store, SMS, Social Media",Al Bahah
PROMO76700,2021-10-08,2021-10-19,Almarai,Juices,Almarai,Almarai Mango 1.5L,Discount,0,"Newspaper, SMS, Influencers","Jazan, Makkah"
