Date,City,Location,Branch,Store Name,Category,Subcategory,Brand,Product,Units Sold,Sales,Expenses,OSA,Classification,Waste,Waste Reason,Lost from Waste,Salvageable
6/3/2024,Jeddah,Al Andalus,Branch G,Store G,Beverages,Juice,Brand H,Orange Juice 1L,72,2211.94998,1412,0.706604844,WS,0,,0,0.00%
6/3/2024,Mecca,Al Awali,Branch H,Store H,Bakery,Pastry,Brand F,Muffin Plain,97.89762363,558.5871017,622.5697477,0.547776255,DS,17,Wrong Store,158.4548544,0.00%
6/4/2024,Jeddah,Al Andalus,Branch P,Store P,Snacks,Chocolate,Brand G,Chocolat with Nuts,70,1550.99968,1087,0.384112168,WS,0,,0,0.00%
6/4/2024,Mecca,Al Aziziyah,Branch V,Store V,Bakery,Bread,Brand B,White Bread,89,3465.4732,2737,0.899713467,SS,20,Damaged Item,780.9341085,22.88%
6/4/2024,Riyadh,Al Malaz,Branch M,Store M,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,124.0370021,2970.944773,2139.585388,0.099242499,SS,0,,0,0.00%
6/4/2024,Medina,Al Madinah,Branch L,Store L,Snacks,Cookies,Brand G,Biscuits Strawberry,17,151.99296,102,0.459733169,WS,0,,0,0.00%
6/4/2024,Jeddah,Al Rawdah,Branch N,Store N,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,36,904.8576,716,0.171281806,MT,0,,0,0.00%
6/4/2024,Mecca,Al Awali,Branch J,Store J,Beverages,Juice,Brand E,Apple Juice 1L,44,217.79672,165,0.616425723,MT,9,Packaging Defect,44.86748031,3.98%
6/4/2024,Jeddah,Al Rawdah,Branch D,Store D,Bakery,Bread,Brand B,Brown Bread,75,2035.08336,1238,0.70598365,SS,34,Packaging Defect,931.2127778,22.56%
6/4/2024,Mecca,Al Awali,Branch V,Store V,Frozen Foods,Frozen Meat,Brand J,Chicken Tender,122.1285929,5312.33823,4689.985036,0.398574097,SS,0,,0,0.00%
6/4/2024,Jeddah,Al Hamra,Branch E,Store E,Beverages,Juice,Brand C,Carrot Juice 1L,111.7315145,1527.799179,738.6985777,0.842151745,DS,0,,0,0.00%
6/4/2024,Medina,Al Qiblatayn,Branch X,Store X,Snacks,Cookies,Brand J,Biscuits Vanilla,237.5939095,5025.954111,3090.392109,0.618971795,WS,0,,0,0.00%
6/5/2024,Jeddah,Al Hamra,Branch E,Store E,Bakery,Pastry,Brand D,Croissant Chocolat,84,3000.64694,2012,0.558018325,DS,0,,0,0.00%
6/5/2024,Medina,Al Madinah,Branch U,Store U,Dairy,Yogurt,Brand I,Yogurt Cup Plain,283.7894332,5716.918197,5066.309488,0.712831446,WS,0,,0,0.00%
6/5/2024,Jeddah,Al Rawdah,Branch L,Store L,Beverages,Juice,Brand G,Orange Juice 1L,103,2656.01018,1668,0.84264168,WS,7,Packaging Defect,180.9236027,71.90%
6/5/2024,Riyadh,Al Nakheel,Branch L,Store L,Bakery,Bread,Brand F,Whole Bread,181.8809115,4892.503217,3764.413229,0.978939893,WS,21,Product Expired,665.05425,0.00%
6/5/2024,Riyadh,Al Nakheel,Branch Q,Store Q,Bakery,Pastry,Brand I,Muffin Plain,106.0957822,1829.139744,1233.843075,0.057697525,DS,0,,0,0.00%
6/5/2024,Jeddah,Al Hamra,Branch K,Store K,Beverages,Water,Brand B,Mineral Water 500ml,75,1114.5352,778,0.531041367,WS,0,,0,0.00%
6/5/2024,Mecca,Al Aziziyah,Branch W,Store W,Bakery,Pastry,Brand H,Croissant Chocolat,81,2668.22052,1910,0.123158439,MT,0,,0,0.00%
6/6/2024,Dammam,Al Shati,Branch X,Store X,Beverages,Soft Drinks,Brand H,Pepsi Can 330ml,83,2912.2902,1917,0.203343582,WS,0,,0,0.00%
6/6/2024,Dammam,Al Shati,Branch E,Store E,Snacks,Cookies,Brand B,Biscuits Chocolat,71,2185.22424,1586,0.76332968,DS,0,,0,0.00%
6/6/2024,Riyadh,Al Nakheel,Branch L,Store L,Bakery,Pastry,Brand G,Muffin Chocolate,84,3147.00228,1915,0.822201294,WS,5,Spoiled Product,189.1864017,0.00%
6/6/2024,Mecca,Al Aziziyah,Branch E,Store E,Snacks,Chocolate,Brand B,Chocolat with Nuts,86,1820.7012,1398,0.64233366,DS,0,,0,0.00%
6/6/2024,Riyadh,Al Malaz,Branch O,Store O,Bakery,Pastry,Brand G,Muffin Plain,92,604.8936,452,0.247527086,DS,2,Product Expired,13.16818182,0.00%
6/7/2024,Jeddah,Al Andalus,Branch W,Store W,Bakery,Bread,Brand C,White Bread,45.60956996,1100.712146,582.0013985,0.326187708,MT,0,,0,0.00%
6/7/2024,Medina,Al Madinah,Branch G,Store G,Snacks,Cookies,Brand C,Biscuits Vanilla,186.853919,3174.093283,4336.567485,0.517443565,WS,0,,0,0.00%
6/7/2024,Riyadh,Al Nakheel,Branch J,Store J,Dairy,Milk,Brand E,Skimmed Milk 1L,29,810.6315,528,0.572374452,MT,0,,0,0.00%
6/7/2024,Mecca,Al Awali,Branch R,Store R,Bakery,Pastry,Brand I,Croissant Chocolat,86.08934229,2278.086841,1806.459605,0.759775184,DS,0,,0,0.00%
6/7/2024,Medina,Al Qiblatayn,Branch Z,Store Z,Snacks,Chocolate,Brand J,Chocolat Waffer,94.60205986,1772.560429,1115.51001,0.158710252,MT,0,,0,0.00%
6/8/2024,Mecca,Al Aziziyah,Branch S,Store S,Snacks,Chocolate,Brand D,Chocolat Waffer,48,691.91936,440,0.288487598,SS,0,,0,0.00%
6/8/2024,Mecca,Al Awali,Branch V,Store V,Bakery,Pastry,Brand B,Muffin Chocolate,92,1777.74784,1128,0.864056407,SS,27,Product Expired,526.4916602,0.00%
6/8/2024,Riyadh,Olaya,Branch S,Store S,Beverages,Water,Brand I,Mineral Water 500ml,32.6728087,194.7771839,129.0077776,0.868679769,SS,0,,0,0.00%
6/8/2024,Dammam,Al Shati,Branch M,Store M,Bakery,Pastry,Brand C,Croissant Zaatar,211.6496695,798.0699066,218.230826,0.539336853,SS,0,,0,0.00%
6/9/2024,Mecca,Al Aziziyah,Branch O,Store O,Frozen Foods,Ready Meals,Brand E,Frozen Pizza Cheese,76,1271.4795,864,0.39710958,DS,0,,0,0.00%
6/9/2024,Jeddah,Al Hamra,Branch O,Store O,Frozen Foods,Frozen Meat,Brand D,Chicken Tender,28,180.35592,109,0.173582557,DS,0,,0,0.00%
6/9/2024,Riyadh,Al Nakheel,Branch Q,Store Q,Snacks,Chips,Brand D,Potato Chips Salts,57,2053.88676,1295,0.927010738,DS,0,,0,0.00%
6/9/2024,Jeddah,Al Hamra,Branch X,Store X,Bakery,Pastry,Brand B,Croissant Chocolat,20,433.0482,268,0.881140376,WS,2,Packaging Defect,45.30740741,51.76%
6/9/2024,Riyadh,Olaya,Branch O,Store O,Snacks,Chips,Brand E,Potato Chips Vinegar,88,1564.9632,1032,0.69025011,DS,0,,0,0.00%
6/9/2024,Dammam,Al Faisaliyah,Branch J,Store J,Beverages,Water,Brand B,Mineral Water 1L,57,2083.41036,1307,0.818010899,MT,0,,0,0.00%
6/10/2024,Mecca,Al Aziziyah,Branch D,Store D,Snacks,Cookies,Brand H,Biscuits Chocolat,19,583.0034,447,0.256138736,SS,0,,0,0.00%
6/10/2024,Mecca,Al Aziziyah,Branch E,Store E,Bakery,Pastry,Brand F,Croissant Zaatar,190.9312114,7323.161354,3351.125426,0.438605878,DS,28,Damaged Item,868.6133333,30.55%
6/10/2024,Jeddah,Al Andalus,Branch Y,Store Y,Frozen Foods,Desserts,Brand I,Ice Cream Chocolat,264.8047843,4922.276656,1448.39424,0.051591854,MT,0,,0,0.00%
6/11/2024,Jeddah,Al Andalus,Branch J,Store J,Bakery,Bread,Brand A,White Bread,60,1368.48364,843,0.690455475,MT,0,,0,0.00%
6/11/2024,Mecca,Al Aziziyah,Branch R,Store R,Frozen Foods,Ready Meals,Brand B,Frozen Pizza Vegetarian,31,495.53644,357,0.208352669,DS,0,,0,0.00%
6/11/2024,Riyadh,Olaya,Branch K,Store K,Bakery,Pastry,Brand H,Muffin Plain,89,2191.37528,1610,0.947434506,WS,0,,0,0.00%
6/11/2024,Jeddah,Al Rawdah,Branch Q,Store Q,Beverages,Water,Brand J,Mineral Water 500ml,134.9952586,1339.065845,1445.171337,0.876141836,DS,0,,0,0.00%
6/11/2024,Mecca,Al Awali,Branch U,Store U,Frozen Foods,Desserts,Brand H,Ice Cream Chocolat,80,1663.57588,1192,0.880885292,WS,0,,0,0.00%
6/11/2024,Mecca,Al Aziziyah,Branch O,Store O,Snacks,Chocolate,Brand G,Chocolat Waffer,50,1498.21568,1049,0.825502135,DS,0,,0,0.00%
6/11/2024,Riyadh,Al Nakheel,Branch J,Store J,Beverages,Soft Drinks,Brand E,Pepsi Can 330ml,73,2299.07242,1744,0.885653114,MT,0,,0,0.00%
6/11/2024,Medina,Al Madinah,Branch D,Store D,Bakery,Bread,Brand B,White Bread,61,1681.51168,1086,0.023036567,SS,21,Packaging Defect,583.6459172,47.12%
6/11/2024,Medina,Al Qiblatayn,Branch N,Store N,Beverages,Juice,Brand B,Orange Juice 1L,42,616.15022,474,0.242331588,MT,0,,0,0.00%
6/11/2024,Jeddah,Al Rawdah,Branch T,Store T,Snacks,Chips,Brand G,Potato Chips Ketchup,22,570.1508,446,0.308256443,WS,0,,0,0.00%
6/11/2024,Riyadh,Al Nakheel,Branch D,Store D,Bakery,Pastry,Brand A,Muffin Chocolate,105,4060.29638,2699,0.964434091,SS,0,,0,0.00%
6/11/2024,Jeddah,Al Andalus,Branch Z,Store Z,Beverages,Soft Drinks,Brand G,Pepsi Can 330ml,7,236.57714,186,0.751107583,MT,0,,0,0.00%
6/12/2024,Dammam,Al Faisaliyah,Branch J,Store J,Bakery,Bread,Brand D,White Bread,17,580.9968,439,0.119203851,MT,0,,0,0.00%
6/12/2024,Riyadh,Al Nakheel,Branch B,Store B,Beverages,Soft Drinks,Brand I,Mirinda Can 330ml,185.3370188,1057.204702,730.0969775,0.835260521,DS,0,,0,0.00%
6/12/2024,Mecca,Al Awali,Branch R,Store R,Dairy,Milk,Brand D,Skimmed Milk 1L,64,2532.4272,1750,0.987027852,DS,0,,0,0.00%
6/12/2024,Mecca,Al Aziziyah,Branch I,Store I,Frozen Foods,Frozen Meat,Brand F,Chicken Nuggets,156.6769746,7842.38647,2906.295207,0.592281131,MT,0,,0,0.00%
6/12/2024,Dammam,Al Faisaliyah,Branch C,Store C,Beverages,Water,Brand I,Mineral Water 500ml,88.91095088,2757.512545,1311.633945,0.220693959,SS,0,,0,0.00%
6/12/2024,Mecca,Al Aziziyah,Branch S,Store S,Beverages,Water,Brand E,Mineral Water 1L,107,2661.5736,2003,0.059492621,SS,0,,0,0.00%
6/13/2024,Jeddah,Al Andalus,Branch T,Store T,Bakery,Pastry,Brand E,Muffin Plain,94,1664.41808,1139,0.403435506,WS,0,,0,0.00%
6/13/2024,Dammam,Al Faisaliyah,Branch H,Store H,Bakery,Pastry,Brand G,Croissant Cheese,60,2359.68976,1732,0.426778728,DS,1,Spoiled Product,39.74682927,0.00%
6/13/2024,Dammam,Al Shati,Branch W,Store W,Frozen Foods,Ready Meals,Brand A,Frozen Kebbeh,82,1204.56224,790,0.820567355,MT,0,,0,0.00%
6/13/2024,Dammam,Al Khobar,Branch M,Store M,Dairy,Milk,Brand I,Skimmed Milk 1L,194.3254336,965.8327903,983.9912902,0.175287998,SS,0,,0,0.00%
6/13/2024,Riyadh,Olaya,Branch N,Store N,Frozen Foods,Desserts,Brand D,Ice Cream Chocolat,49,1711.98126,1221,0.88242669,MT,0,,0,0.00%
6/13/2024,Medina,Al Qiblatayn,Branch R,Store R,Bakery,Bread,Brand I,White Bread,68.34629121,1083.391131,1151.17796,0.965691963,DS,0,,0,0.00%
6/13/2024,Medina,Al Madinah,Branch M,Store M,Beverages,Water,Brand F,Water Gallon 5L,99.9582998,2745.976907,1396.716316,0.262582761,SS,0,,0,0.00%
6/13/2024,Dammam,Al Shati,Branch W,Store W,Snacks,Chips,Brand C,Potato Chips Ketchup,132.3700845,8421.042416,5501.897157,0.254421461,MT,0,,0,0.00%
6/14/2024,Riyadh,Olaya,Branch F,Store F,Beverages,Juice,Brand A,Orange Juice 1L,58,387.9148,233,0.012253777,MT,22,Damaged Item,147.4553459,2.39%
6/14/2024,Jeddah,Al Rawdah,Branch N,Store N,Dairy,Cheese,Brand A,Gouda Cheese,26,627.1174,410,0.380798967,MT,0,,0,0.00%
6/14/2024,Jeddah,Al Hamra,Branch I,Store I,Frozen Foods,Frozen Meat,Brand I,Chicken Tender,351.6901002,9912.681393,7411.285383,0.629618275,MT,0,,0,0.00%
6/14/2024,Jeddah,Al Rawdah,Branch N,Store N,Beverages,Juice,Brand I,Carrot Juice 1L,201.1230677,2434.544651,3739.210707,0.111538599,MT,0,,0,0.00%
6/14/2024,Mecca,Al Awali,Branch R,Store R,Snacks,Cookies,Brand E,Biscuits Chocolat,43,855.31628,680,0.749846795,DS,0,,0,0.00%
6/14/2024,Mecca,Al Aziziyah,Branch S,Store S,Beverages,Water,Brand J,Mineral Water 500ml,179.2112988,8119.513645,4292.148984,0.715389652,SS,0,,0,0.00%
6/14/2024,Jeddah,Al Hamra,Branch I,Store I,Beverages,Juice,Brand F,Orange Juice 1L,61.45324485,222.1961905,223.0772586,0.578857019,MT,0,,0,0.00%
6/14/2024,Medina,Al Qiblatayn,Branch M,Store M,Beverages,Juice,Brand B,Orange Juice 1L,51,714.34272,564,0.708002894,SS,0,,0,0.00%
6/14/2024,Medina,Al Madinah,Branch B,Store B,Beverages,Water,Brand E,Mineral Water 500ml,79,1115.88204,742,0.640863623,DS,0,,0,0.00%
6/15/2024,Mecca,Al Aziziyah,Branch R,Store R,Beverages,Soft Drinks,Brand A,Pepsi Can 330ml,107,1162.49652,744,0.433735834,DS,0,,0,0.00%
6/15/2024,Jeddah,Al Hamra,Branch F,Store F,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,200.9235702,3808.765022,3089.088261,0.892683122,MT,0,,0,0.00%
6/15/2024,Jeddah,Al Andalus,Branch H,Store H,Beverages,Soft Drinks,Brand J,Mirinda Can 330ml,155.4367234,658.0551234,983.8512327,0.705849884,DS,0,,0,0.00%
6/15/2024,Medina,Al Qiblatayn,Branch E,Store E,Bakery,Pastry,Brand E,Croissant Cheese,97,3715.3941,2423,0.542787335,DS,0,,0,0.00%
6/15/2024,Riyadh,Al Malaz,Branch B,Store B,Frozen Foods,Desserts,Brand G,Ice Cream Vanilla,101,265.19994,199,0.774293112,DS,0,,0,0.00%
6/15/2024,Medina,Al Qiblatayn,Branch D,Store D,Bakery,Pastry,Brand C,Croissant Chocolat,123.4162666,5802.85176,3220.156523,0.559557548,SS,0,,0,0.00%
6/15/2024,Jeddah,Al Andalus,Branch T,Store T,Dairy,Milk,Brand C,Skimmed Milk 1L,65.02417397,3589.775594,1116.781501,0.977839539,WS,0,,0,0.00%
6/15/2024,Jeddah,Al Andalus,Branch O,Store O,Snacks,Chips,Brand F,Potato Chips Salts,65.37869282,1377.458035,1229.843259,0.745609096,DS,0,,0,0.00%
6/15/2024,Jeddah,Al Andalus,Branch E,Store E,Beverages,Juice,Brand J,Apple Juice 1L,344.2209648,4388.039254,2757.483944,0.270203411,DS,0,,0,0.00%
6/15/2024,Mecca,Al Awali,Branch Q,Store Q,Snacks,Chocolate,Brand I,Chocolat Waffer,357.4675186,1482.319982,807.8489184,0.744350092,DS,0,,0,0.00%
6/15/2024,Dammam,Al Khobar,Branch P,Store P,Snacks,Chips,Brand I,Potato Chips Vinegar,83.75030719,5069.031601,3106.373632,0.941273655,WS,0,,0,0.00%
6/15/2024,Dammam,Al Khobar,Branch J,Store J,Dairy,Cheese,Brand B,Emmental Cheese,20,361.6446,280,0.714855167,MT,3,Product Expired,54.89444444,0.00%
6/15/2024,Medina,Al Qiblatayn,Branch C,Store C,Beverages,Juice,Brand G,Apple Juice 1L,31,355.44822,225,0.64762177,SS,3,Packaging Defect,34.68464286,21.87%
6/15/2024,Jeddah,Al Andalus,Branch Z,Store Z,Dairy,Cheese,Brand G,Cheddar Cheese,42,296.81136,219,0.394569173,MT,4,Wrong Store,28.70654867,0.00%
6/16/2024,Mecca,Al Aziziyah,Branch N,Store N,Snacks,Chips,Brand H,Potato Chips Salts,56,680.68592,517,0.082916977,MT,0,,0,0.00%
6/16/2024,Mecca,Al Awali,Branch J,Store J,Bakery,Pastry,Brand C,Croissant Chocolat,18.22505401,345.6084067,204.9752676,0.714771959,MT,0,,0,0.00%
6/16/2024,Dammam,Al Shati,Branch O,Store O,Snacks,Chips,Brand H,Potato Chips Ketchup,85,1394.38512,986,0.203159372,DS,0,,0,0.00%
6/16/2024,Riyadh,Olaya,Branch G,Store G,Beverages,Water,Brand F,Water Gallon 5L,155.4323294,3000.517852,1426.565303,0.082892113,WS,0,,0,0.00%
6/16/2024,Dammam,Al Faisaliyah,Branch Z,Store Z,Snacks,Cookies,Brand I,Biscuits Chocolat,229.942668,6972.35488,6151.432915,0.362022724,MT,0,,0,0.00%
6/16/2024,Dammam,Al Faisaliyah,Branch H,Store H,Beverages,Water,Brand J,Mineral Water 500ml,143.80164,4444.056039,2731.148241,0.31908543,DS,0,,0,0.00%
6/16/2024,Mecca,Al Awali,Branch G,Store G,Snacks,Chips,Brand F,Potato Chips Vinegar,133.1073322,325.8586979,386.4326011,0.189807224,WS,0,,0,0.00%
6/16/2024,Dammam,Al Khobar,Branch Q,Store Q,Bakery,Bread,Brand H,White Bread,50,254.77744,191,0.321471073,DS,0,,0,0.00%
6/16/2024,Dammam,Al Shati,Branch F,Store F,Frozen Foods,Desserts,Brand J,Ice Cream Chocolat,115.525479,428.9095624,372.3823517,0.768234844,MT,0,,0,0.00%
6/17/2024,Riyadh,Al Malaz,Branch A,Store A,Snacks,Chips,Brand B,Potato Chips Vinegar,60,2326.2492,1491,0.563289811,SS,0,,0,0.00%
6/17/2024,Riyadh,Olaya,Branch H,Store H,Frozen Foods,Frozen Meat,Brand D,Chicken Nuggets,19,630.8944,385,0.700135403,DS,0,,0,0.00%
6/17/2024,Medina,Al Qiblatayn,Branch P,Store P,Frozen Foods,Desserts,Brand F,Ice Cream Vanilla,69.47485204,1154.686778,486.3551508,0.148794041,WS,0,,0,0.00%
6/17/2024,Jeddah,Al Rawdah,Branch B,Store B,Frozen Foods,Frozen Meat,Brand I,Chicken Tender,190.9542683,3919.765506,4252.381028,0.522707341,DS,0,,0,0.00%
6/17/2024,Dammam,Al Shati,Branch N,Store N,Bakery,Pastry,Brand G,Croissant Chocolat,33,795.4223,485,0.637231316,MT,4,Product Expired,96.61977528,0.00%
6/17/2024,Dammam,Al Faisaliyah,Branch D,Store D,Dairy,Yogurt,Brand E,Yogurt Cup Flavored,26,959.0215,690,0.177827765,SS,0,,0,0.00%
6/17/2024,Medina,Al Qiblatayn,Branch N,Store N,Snacks,Chips,Brand E,Potato Chips Ketchup,70,2590.5994,1595,0.935538033,MT,0,,0,0.00%
6/17/2024,Riyadh,Olaya,Branch D,Store D,Bakery,Pastry,Brand E,Muffin Chocolate,45,829.0257,635,0.783927743,SS,0,,0,0.00%
6/17/2024,Mecca,Al Aziziyah,Branch Z,Store Z,Snacks,Chips,Brand C,Potato Chips Vinegar,167.6239112,372.4267375,267.2559843,0.85523671,MT,0,,0,0.00%
6/17/2024,Mecca,Al Awali,Branch X,Store X,Dairy,Yogurt,Brand E,Yogurt Cup Plain,102,3476.1907,2715,0.014586656,WS,0,,0,0.00%
6/17/2024,Riyadh,Al Malaz,Branch Y,Store Y,Frozen Foods,Frozen Meat,Brand A,Chicken Nuggets,70,1918.4833,1302,0.411451132,MT,0,,0,0.00%
6/17/2024,Medina,Al Qiblatayn,Branch A,Store A,Bakery,Pastry,Brand E,Croissant Cheese,109,4095.1674,3243,0.182425735,SS,0,,0,0.00%
6/17/2024,Medina,Al Madinah,Branch G,Store G,Snacks,Chips,Brand J,Potato Chips Vinegar,353.0295726,2473.481216,2524.790691,0.037964589,WS,0,,0,0.00%
6/17/2024,Jeddah,Al Rawdah,Branch Q,Store Q,Bakery,Pastry,Brand E,Croissant Chocolat,16,265.1864,182,0.02943305,DS,0,,0,0.00%
6/17/2024,Dammam,Al Khobar,Branch P,Store P,Beverages,Water,Brand D,Mineral Water 500ml,76,2602.2655,1995,0.866406384,WS,0,,0,0.00%
6/17/2024,Jeddah,Al Rawdah,Branch K,Store K,Beverages,Soft Drinks,Brand E,Pepsi Can 330ml,79,516.0094,349,0.281876873,WS,0,,0,0.00%
6/18/2024,Mecca,Al Aziziyah,Branch G,Store G,Bakery,Bread,Brand A,Brown Bread,7,187.28712,119,0.569590174,WS,0,,0,0.00%
6/18/2024,Riyadh,Al Malaz,Branch Q,Store Q,Bakery,Pastry,Brand G,Croissant Cheese,63,857.16612,659,0.420193924,DS,0,,0,0.00%
6/18/2024,Mecca,Al Awali,Branch M,Store M,Bakery,Bread,Brand B,Whole Bread,71,657.99732,510,0.239210242,SS,8,Wrong Store,74.47621053,0.00%
6/18/2024,Jeddah,Al Rawdah,Branch S,Store S,Snacks,Cookies,Brand J,Biscuits Strawberry,329.1746868,5420.742355,3559.429566,0.940986804,SS,0,,0,0.00%
6/18/2024,Jeddah,Al Rawdah,Branch D,Store D,Frozen Foods,Ready Meals,Brand G,Frozen Pizza Vegetarian,100,3407.8362,2275,0.616653956,SS,0,,0,0.00%
6/18/2024,Jeddah,Al Andalus,Branch J,Store J,Snacks,Cookies,Brand F,Biscuits Chocolat,358.667442,7888.642176,5421.798985,0.011946444,MT,0,,0,0.00%
6/18/2024,Mecca,Al Aziziyah,Branch B,Store B,Dairy,Yogurt,Brand J,Yogurt Cup Flavored,201.6402613,3510.013617,3574.849834,0.32476687,DS,0,,0,0.00%
6/18/2024,Dammam,Al Shati,Branch L,Store L,Bakery,Pastry,Brand G,Croissant Chocolat,102,2051.12244,1396,0.19941514,WS,31,Incorrect Labeling,623.8206934,98.34%
6/18/2024,Riyadh,Al Nakheel,Branch J,Store J,Frozen Foods,Frozen Meat,Brand G,Chicken Nuggets,45,707.83416,480,0.676966794,MT,0,,0,0.00%
6/19/2024,Medina,Al Qiblatayn,Branch X,Store X,Bakery,Pastry,Brand J,Muffin Plain,187.556652,4192.342577,2687.078945,0.94572421,WS,0,,0,0.00%
6/19/2024,Mecca,Al Awali,Branch D,Store D,Bakery,Bread,Brand F,White Bread,314.2628608,2454.879959,2608.655442,0.9185258,SS,28,Spoiled Product,477.5539483,0.00%
6/19/2024,Mecca,Al Aziziyah,Branch F,Store F,Beverages,Juice,Brand A,Apple Juice 1L,46,1106.57998,705,0.849443311,MT,8,Incorrect Labeling,195.621157,55.07%
6/19/2024,Dammam,Al Khobar,Branch Z,Store Z,Beverages,Soft Drinks,Brand D,Pepsi Can 330ml,90,717.6686,486,0.150127583,MT,0,,0,0.00%
6/19/2024,Riyadh,Al Nakheel,Branch C,Store C,Bakery,Bread,Brand C,Brown Bread,135.0011595,2695.660251,2184.68321,0.220741657,SS,0,,0,0.00%
6/19/2024,Medina,Al Qiblatayn,Branch X,Store X,Frozen Foods,Desserts,Brand I,Ice Cream Vanilla,75.99374203,2064.48637,1248.005415,0.63644535,WS,0,,0,0.00%
6/19/2024,Jeddah,Al Andalus,Branch B,Store B,Dairy,Milk,Brand F,Skimmed Milk 1L,66.64600466,1290.279552,994.9256721,0.886350484,DS,11,Damaged Item,317.4496471,73.52%
6/19/2024,Mecca,Al Awali,Branch O,Store O,Snacks,Chocolate,Brand A,Chocolat with Nuts,100,702.12516,538,0.295241192,DS,0,,0,0.00%
6/19/2024,Medina,Al Madinah,Branch V,Store V,Dairy,Cheese,Brand I,Cheddar Cheese,192.1199813,1785.738952,1190.089195,0.099501674,SS,0,,0,0.00%
6/19/2024,Riyadh,Al Malaz,Branch J,Store J,Frozen Foods,Ready Meals,Brand J,Frozen Kebbeh,77.25885772,2837.404222,1875.263466,0.706045115,MT,0,,0,0.00%
6/20/2024,Medina,Al Madinah,Branch C,Store C,Snacks,Cookies,Brand I,Biscuits Chocolat,21.96701637,172.9000415,67.34304647,0.427236288,SS,0,,0,0.00%
6/20/2024,Jeddah,Al Rawdah,Branch W,Store W,Snacks,Chips,Brand F,Potato Chips Salts,173.1061474,3231.896994,1378.557089,0.61601426,MT,0,,0,0.00%
6/20/2024,Dammam,Al Faisaliyah,Branch C,Store C,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,127.7841905,936.3233279,1095.688743,0.052238471,SS,0,,0,0.00%
6/20/2024,Jeddah,Al Rawdah,Branch X,Store X,Frozen Foods,Desserts,Brand J,Ice Cream Strawberry,48.81502232,2206.300018,1963.061256,0.079562837,WS,0,,0,0.00%
6/20/2024,Mecca,Al Awali,Branch C,Store C,Dairy,Cheese,Brand G,Cheddar Cheese,72,2645.06976,1870,0.490396735,SS,11,Product Expired,409.4304762,0.00%
6/20/2024,Dammam,Al Faisaliyah,Branch W,Store W,Bakery,Pastry,Brand C,Muffin Plain,190.4182282,3204.588342,3221.538836,0.906739585,MT,0,,0,0.00%
6/20/2024,Riyadh,Al Malaz,Branch A,Store A,Frozen Foods,Frozen Meat,Brand C,Chicken Nuggets,155.8618402,4829.68692,4278.701435,0.000845683,SS,0,,0,0.00%
6/20/2024,Riyadh,Olaya,Branch P,Store P,Bakery,Bread,Brand B,White Bread,24,463.65312,303,0.976126733,WS,5,Damaged Item,97.86666667,97.97%
6/21/2024,Dammam,Al Khobar,Branch D,Store D,Snacks,Chips,Brand B,Potato Chips Vinegar,58,968.61744,680,0.639761523,SS,0,,0,0.00%
6/21/2024,Medina,Al Qiblatayn,Branch P,Store P,Snacks,Chips,Brand B,Potato Chips Vinegar,43,1215.24354,832,0.433988464,WS,0,,0,0.00%
6/21/2024,Jeddah,Al Rawdah,Branch L,Store L,Frozen Foods,Frozen Meat,Brand H,Chicken Nuggets,109,3794.55678,2550,0.465833339,WS,0,,0,0.00%
6/21/2024,Dammam,Al Shati,Branch J,Store J,Dairy,Cheese,Brand E,Cheddar Cheese,94,3133.53306,1910,0.140908301,MT,0,,0,0.00%
6/21/2024,Medina,Al Qiblatayn,Branch S,Store S,Beverages,Juice,Brand F,Apple Juice 1L,138.8754132,1316.559086,768.738364,0.649965281,SS,0,,0,0.00%
6/21/2024,Medina,Al Madinah,Branch Z,Store Z,Beverages,Water,Brand H,Mineral Water 500ml,77,1607.8797,1280,0.027080302,MT,0,,0,0.00%
6/21/2024,Riyadh,Al Nakheel,Branch E,Store E,Dairy,Yogurt,Brand H,Yogurt Cup Plain,63,184.5774,112,0.907435799,DS,0,,0,0.00%
6/21/2024,Medina,Al Madinah,Branch P,Store P,Beverages,Soft Drinks,Brand F,Pepsi Can 330ml,152.4365245,4808.960651,4797.472273,0.602649064,WS,0,,0,0.00%
6/21/2024,Jeddah,Al Hamra,Branch Z,Store Z,Bakery,Pastry,Brand F,Croissant Chocolat,64.08814648,1075.5015,1940.754935,0.986664983,MT,8,Wrong Store,286.8290909,0.00%
6/21/2024,Dammam,Al Faisaliyah,Branch P,Store P,Frozen Foods,Frozen Meat,Brand A,Chicken Nuggets,114,2823.32736,2038,0.767426724,WS,0,,0,0.00%
6/21/2024,Dammam,Al Khobar,Branch X,Store X,Snacks,Chocolate,Brand D,Chocolat with Nuts,20,163.8819,119,0.218159526,WS,0,,0,0.00%
6/21/2024,Riyadh,Olaya,Branch V,Store V,Beverages,Juice,Brand G,Orange Juice 1L,14,409.75956,295,0.428664181,SS,8,Wrong Store,247.776,0.00%
6/21/2024,Mecca,Al Awali,Branch G,Store G,Snacks,Chocolate,Brand I,Chocolat with Nuts,361.3351905,8408.419939,2908.286332,0.945643465,WS,0,,0,0.00%
